                simTime,               simFrame,               playerId,                 roadId,                 laneId,                  flags,                  roadS,                  roadT,             laneOffset,                 hdgRel,               pitchRel,                rollRel,               roadType,                  pathS,
+2.6250001369044185e+01,                   1576,                      1,                      9,                      1,                    0x2,+4.6535317993164062e+02,+2.1512842178344727e+00,+4.0128427743911743e-01,+1.6586144920438528e-03,+7.2750437539070845e-05,+2.9854633612558246e-04,                      3,+2.9593093872070312e+02,
+2.6266668036580086e+01,                   1577,                      1,                      9,                      1,                    0x2,+4.6511190795898438e+02,+2.1516680717468262e+00,+4.0166801214218140e-01,+1.6724427696317434e-03,+7.2515562351327389e-05,+2.9541776166297495e-04,                      3,+2.9617221069335938e+02,
+2.6283334704115987e+01,                   1578,                      1,                      9,                      1,                    0x2,+4.6487063598632812e+02,+2.1520550251007080e+00,+4.0205508470535278e-01,+1.6843636985868216e-03,+7.2281007305718958e-05,+2.9167986940592527e-04,                      3,+2.9641348266601562e+02,
+2.6300001371651888e+01,                   1579,                      1,                      9,                      1,                    0x2,+4.6462936401367188e+02,+2.1524450778961182e+00,+4.0244507789611816e-01,+1.6948541160672903e-03,+7.2047296271193773e-05,+2.8752427897416055e-04,                      3,+2.9665475463867188e+02,
+2.6316668039187789e+01,                   1580,                      1,                      9,                      1,                    0x2,+4.6438812255859375e+02,+2.1528377532958984e+00,+4.0283763408660889e-01,+1.7039140220731497e-03,+7.1811715315561742e-05,+2.8292715433053672e-04,                      3,+2.9689599609375000e+02,
+2.6333334706723690e+01,                   1581,                      1,                      9,                      1,                    0x2,+4.6414688110351562e+02,+2.1532325744628906e+00,+4.0323248505592346e-01,+1.7110665794461966e-03,+7.1575945185031742e-05,+2.7775685884989798e-04,                      3,+2.9713723754882812e+02,
+2.6350001374259591e+01,                   1582,                      1,                      9,                      1,                    0x2,+4.6390563964843750e+02,+2.1536293029785156e+00,+4.0362930297851562e-01,+1.7172654625028372e-03,+7.1339607529807836e-05,+2.7220862102694809e-04,                      3,+2.9737847900390625e+02,
+2.6366668041795492e+01,                   1583,                      1,                      9,                      1,                    0x2,+4.6366439819335938e+02,+2.1540277004241943e+00,+4.0402776002883911e-01,+1.7220338340848684e-03,+7.1103095251601189e-05,+2.6615383103489876e-04,                      3,+2.9761972045898438e+02,
+2.6383334709331393e+01,                   1584,                      1,                      9,                      1,                    0x2,+4.6342318725585938e+02,+2.1544275283813477e+00,+4.0442761778831482e-01,+1.7253716941922903e-03,+7.0866677560843527e-05,+2.5979001657105982e-04,                      3,+2.9786093139648438e+02,
+2.6400001376867294e+01,                   1585,                      1,                      9,                      1,                    0x2,+4.6318194580078125e+02,+2.1548285484313965e+00,+4.0482857823371887e-01,+1.7277558799833059e-03,+7.0629583206027746e-05,+2.5288213510066271e-04,                      3,+2.9810217285156250e+02,
+2.6416668044403195e+01,                   1586,                      1,                      9,                      1,                    0x2,+4.6294073486328125e+02,+2.1552305221557617e+00,+4.0523043274879456e-01,+1.7291863914579153e-03,+7.0393252826761454e-05,+2.4573833798058331e-04,                      3,+2.9834338378906250e+02,
+2.6433334711939096e+01,                   1587,                      1,                      9,                      1,                    0x2,+4.6269955444335938e+02,+2.1556329727172852e+00,+4.0563294291496277e-01,+1.7296632286161184e-03,+7.0155561843421310e-05,+2.3812578001525253e-04,                      3,+2.9858456420898438e+02,
+2.6450001379474998e+01,                   1588,                      1,                      9,                      1,                    0x2,+4.6245834350585938e+02,+2.1560359001159668e+00,+4.0603590011596680e-01,+1.7287095542997122e-03,+6.9915717176627368e-05,+2.3024585971143097e-04,                      3,+2.9882577514648438e+02,
+2.6466668047010899e+01,                   1589,                      1,                      9,                      1,                    0x2,+4.6221716308593750e+02,+2.1564390659332275e+00,+4.0643906593322754e-01,+1.7272790428251028e-03,+6.9677327701356262e-05,+2.2197613725438714e-04,                      3,+2.9906695556640625e+02,
+2.6483334714546800e+01,                   1590,                      1,                      9,                      1,                    0x2,+4.6197595214843750e+02,+2.1568422317504883e+00,+4.0684229135513306e-01,+1.7248948570340872e-03,+6.9439309299923480e-05,+2.1330280287656933e-04,                      3,+2.9930816650390625e+02,
+2.6500001382082701e+01,                   1591,                      1,                      9,                      1,                    0x2,+4.6173480224609375e+02,+2.1572453975677490e+00,+4.0724536776542664e-01,+1.7220338340848684e-03,+6.9198809796944261e-05,+2.0443055836949497e-04,                      3,+2.9954931640625000e+02,
+2.6516668049618602e+01,                   1592,                      1,                      9,                      1,                    0x2,+4.6149362182617188e+02,+2.1576480865478516e+00,+4.0764814615249634e-01,+1.7177422996610403e-03,+6.8960674980189651e-05,+1.9523956871125847e-04,                      3,+2.9979049682617188e+02,
+2.6533334717154503e+01,                   1593,                      1,                      9,                      1,                    0x2,+4.6125244140625000e+02,+2.1580505371093750e+00,+4.0805047750473022e-01,+1.7134507652372122e-03,+6.8720401031896472e-05,+1.8571843975223601e-04,                      3,+3.0003167724609375e+02,
+2.6550001384690404e+01,                   1594,                      1,                      9,                      1,                    0x2,+4.6101129150390625e+02,+2.1584522724151611e+00,+4.0845224261283875e-01,+1.7082055564969778e-03,+6.8480308982543647e-05,+1.7596554243937135e-04,                      3,+3.0027282714843750e+02,
+2.6566668052226305e+01,                   1595,                      1,                      9,                      1,                    0x2,+4.6077014160156250e+02,+2.1588532924652100e+00,+4.0885326266288757e-01,+1.7024835105985403e-03,+6.8238339736126363e-05,+1.6594007320236415e-04,                      3,+3.0051397705078125e+02,
+2.6583334719762206e+01,                   1596,                      1,                      9,                      1,                    0x2,+4.6052899169921875e+02,+2.1592533588409424e+00,+4.0925341844558716e-01,+1.6958077903836966e-03,+6.7998938902746886e-05,+1.5564623754471540e-04,                      3,+3.0075512695312500e+02,
+2.6600001387298107e+01,                   1597,                      1,                      9,                      1,                    0x2,+4.6028784179687500e+02,+2.1596527099609375e+00,+4.0965265035629272e-01,+1.6891320701688528e-03,+6.7757740907836705e-05,+1.4514800568576902e-04,                      3,+3.0099627685546875e+02,
+2.6616668054834008e+01,                   1598,                      1,                      9,                      1,                    0x2,+4.6004672241210938e+02,+2.1600508689880371e+00,+4.1005080938339233e-01,+1.6815026756376028e-03,+6.7515393311623484e-05,+1.3438418682198972e-04,                      3,+3.0123739624023438e+02,
+2.6633334722369909e+01,                   1599,                      1,                      9,                      1,                    0x2,+4.5980560302734375e+02,+2.1604478359222412e+00,+4.1044777631759644e-01,+1.6738732811063528e-03,+6.7273474996909499e-05,+1.2356489605735987e-04,                      3,+3.0147851562500000e+02,
+2.6650001389905810e+01,                   1600,                      1,                      9,                      1,                    0x2,+4.5956448364257812e+02,+2.1608436107635498e+00,+4.1084355115890503e-01,+1.6657670494168997e-03,+6.7031702201347798e-05,+1.1235824786126614e-04,                      3,+3.0171963500976562e+02,
+2.6666668057441711e+01,                   1601,                      1,                      9,                      1,                    0x2,+4.5932336425781250e+02,+2.1612379550933838e+00,+4.1123795509338379e-01,+1.6571839805692434e-03,+6.6790424170903862e-05,+1.0108332207892090e-04,                      3,+3.0196075439453125e+02,
+2.6683334724977612e+01,                   1602,                      1,                      9,                      1,                    0x2,+4.5908224487304688e+02,+2.1616308689117432e+00,+4.1163095831871033e-01,+1.6486009117215872e-03,+6.6547559981700033e-05,+8.9626817498356104e-05,                      3,+3.0220187377929688e+02,
+2.6700001392513514e+01,                   1603,                      1,                      9,                      1,                    0x2,+4.5884115600585938e+02,+2.1620225906372070e+00,+4.1202250123023987e-01,+1.6390641685575247e-03,+6.6304448409937322e-05,+7.7983386290725321e-05,                      3,+3.0244296264648438e+02,
+2.6716668060049415e+01,                   1604,                      1,                      9,                      1,                    0x2,+4.5860006713867188e+02,+2.1624124050140381e+00,+4.1241249442100525e-01,+1.6300042625516653e-03,+6.6060652898158878e-05,+6.6148430050816387e-05,                      3,+3.0268405151367188e+02,
+2.6733334727585316e+01,                   1605,                      1,                      9,                      1,                    0x2,+4.5835897827148438e+02,+2.1628010272979736e+00,+4.1280093789100647e-01,+1.6199906822293997e-03,+6.5816777350846678e-05,+5.4226416978053749e-05,                      3,+3.0292514038085938e+02,
+2.6750001395121217e+01,                   1606,                      1,                      9,                      1,                    0x2,+4.5811788940429688e+02,+2.1631877422332764e+00,+4.1318771243095398e-01,+1.6099771019071341e-03,+6.5573280153330415e-05,+4.2105246393475682e-05,                      3,+3.0316622924804688e+02,
+2.6766668062657118e+01,                   1607,                      1,                      9,                      1,                    0x2,+4.5787680053710938e+02,+2.1635727882385254e+00,+4.1357281804084778e-01,+1.5999635215848684e-03,+6.5329790231771767e-05,+2.9889837605878711e-05,                      3,+3.0340731811523438e+02,
+2.6783334730193019e+01,                   1608,                      1,                      9,                      1,                    0x2,+4.5763574218750000e+02,+2.1639561653137207e+00,+4.1395619511604309e-01,+1.5894731041043997e-03,+6.5083673689514399e-05,+1.7468853911850601e-05,                      3,+3.0364837646484375e+02,
+2.6800001397728920e+01,                   1609,                      1,                      9,                      1,                    0x2,+4.5739468383789062e+02,+2.1643378734588623e+00,+4.1433781385421753e-01,+1.5789826866239309e-03,+6.4840285631362349e-05,+5.0565736273711082e-06,                      3,+3.0388943481445312e+02,
+2.6816668065264821e+01,                   1610,                      1,                      9,                      1,                    0x2,+4.5715362548828125e+02,+2.1647176742553711e+00,+4.1471764445304871e-01,+1.5684922691434622e-03,+6.4595733419992030e-05,-7.5660695983970072e-06,                      3,+3.0413049316406250e+02,
+2.6833334732800722e+01,                   1611,                      1,                      9,                      1,                    0x2,+4.5691256713867188e+02,+2.1650955677032471e+00,+4.1509568691253662e-01,+1.5575250145047903e-03,+6.4349667809437960e-05,-2.0293107809266075e-05,                      3,+3.0437155151367188e+02,
+2.6850001400336623e+01,                   1612,                      1,                      9,                      1,                    0x2,+4.5667150878906250e+02,+2.1654717922210693e+00,+4.1547188162803650e-01,+1.5465577598661184e-03,+6.4105341152753681e-05,-3.3017433452187106e-05,                      3,+3.0461260986328125e+02,
+2.6866668067872524e+01,                   1613,                      1,                      9,                      1,                    0x2,+4.5643048095703125e+02,+2.1658461093902588e+00,+4.1584622859954834e-01,+1.5355905052274466e-03,+6.3857529312372208e-05,-4.5957556721987203e-05,                      3,+3.0485363769531250e+02,
+2.6883334735408425e+01,                   1614,                      1,                      9,                      1,                    0x2,+4.5618942260742188e+02,+2.1662187576293945e+00,+4.1621869802474976e-01,+1.5246232505887747e-03,+6.3612824305891991e-05,-5.8898116549244151e-05,                      3,+3.0509469604492188e+02,
+2.6900001402944326e+01,                   1615,                      1,                      9,                      1,                    0x2,+4.5594839477539062e+02,+2.1665892601013184e+00,+4.1658928990364075e-01,+1.5136559959501028e-03,+6.3365507230628282e-05,-7.1839727752376348e-05,                      3,+3.0533572387695312e+02,
+2.6916668070480227e+01,                   1616,                      1,                      9,                      1,                    0x2,+4.5570736694335938e+02,+2.1669580936431885e+00,+4.1695800423622131e-01,+1.5022119041532278e-03,+6.3119157857727259e-05,-8.5000530816614628e-05,                      3,+3.0557675170898438e+02,
+2.6933334738016129e+01,                   1617,                      1,                      9,                      1,                    0x2,+4.5546633911132812e+02,+2.1673247814178467e+00,+4.1732481122016907e-01,+1.4912446495145559e-03,+6.2872408307157457e-05,-9.8164651717524976e-05,                      3,+3.0581777954101562e+02,
+2.6950001405552030e+01,                   1618,                      1,                      9,                      1,                    0x2,+4.5522534179687500e+02,+2.1676898002624512e+00,+4.1768971085548401e-01,+1.4798005577176809e-03,+6.2626262661069632e-05,-1.1133203952340409e-04,                      3,+3.0605877685546875e+02,
+2.6966668073087931e+01,                   1619,                      1,                      9,                      1,                    0x2,+4.5498434448242188e+02,+2.1680526733398438e+00,+4.1805270314216614e-01,+1.4683564659208059e-03,+6.2376777350436896e-05,-1.2461176083888859e-04,                      3,+3.0629977416992188e+02,
+2.6983334740623832e+01,                   1620,                      1,                      9,                      1,                    0x2,+4.5474331665039062e+02,+2.1684138774871826e+00,+4.1841381788253784e-01,+1.4569123741239309e-03,+6.2128761783242226e-05,-1.3800432498101145e-04,                      3,+3.0654080200195312e+02,
+2.7000001408159733e+01,                   1621,                      1,                      9,                      1,                    0x2,+4.5450231933593750e+02,+2.1687729358673096e+00,+4.1877299547195435e-01,+1.4459451194852591e-03,+6.1880142311565578e-05,-1.5140116738621145e-04,                      3,+3.0678179931640625e+02,
+2.7016668075695634e+01,                   1622,                      1,                      9,                      1,                    0x2,+4.5426132202148438e+02,+2.1691303253173828e+00,+4.1913026571273804e-01,+1.4345010276883841e-03,+6.1632985307369381e-05,-1.6480190970469266e-04,                      3,+3.0702279663085938e+02,
+2.7033334743231535e+01,                   1623,                      1,                      9,                      1,                    0x2,+4.5401980590820312e+02,+2.1694855690002441e+00,+4.1948565840721130e-01,+1.4230569358915091e-03,+6.1384183936752379e-05,-1.7820647917687893e-04,                      3,+3.0726431274414062e+02,
+2.7050001410767436e+01,                   1624,                      1,                      9,                      1,                    0x2,+4.5377786254882812e+02,+2.1698391437530518e+00,+4.1983914375305176e-01,+1.4120896812528372e-03,+6.1135586292948574e-05,-1.9172324391547590e-04,                      3,+3.0750625610351562e+02,
+2.7066668078303337e+01,                   1625,                      1,                      9,                      1,                    0x2,+4.5353686523437500e+02,+2.1701908111572266e+00,+4.2019075155258179e-01,+1.4006455894559622e-03,+6.0886159189976752e-05,-2.0525080617517233e-04,                      3,+3.0774725341796875e+02,
+2.7083334745839238e+01,                   1626,                      1,                      9,                      1,                    0x2,+4.5329589843750000e+02,+2.1705405712127686e+00,+4.2054048180580139e-01,+1.3892014976590872e-03,+6.0636197304120287e-05,-2.1879065025132149e-04,                      3,+3.0798822021484375e+02,
+2.7100001413375139e+01,                   1627,                      1,                      9,                      1,                    0x2,+4.5305493164062500e+02,+2.1708884239196777e+00,+4.2088833451271057e-01,+1.3782342430204153e-03,+6.0386064433259889e-05,-2.3242806491907686e-04,                      3,+3.0822918701171875e+02,
+2.7116668080911040e+01,                   1628,                      1,                      9,                      1,                    0x2,+4.5281396484375000e+02,+2.1712343692779541e+00,+4.2123430967330933e-01,+1.3672669883817434e-03,+6.0136771935503930e-05,-2.4606741499155760e-04,                      3,+3.0847015380859375e+02,
+2.7133334748446941e+01,                   1629,                      1,                      9,                      1,                    0x2,+4.5257302856445312e+02,+2.1715784072875977e+00,+4.2157846689224243e-01,+1.3558228965848684e-03,+5.9886846429435536e-05,-2.5959921185858548e-04,                      3,+3.0871109008789062e+02,
+2.7150001415982842e+01,                   1630,                      1,                      9,                      1,                    0x2,+4.5233206176757812e+02,+2.1719207763671875e+00,+4.2192077636718750e-01,+1.3448556419461966e-03,+5.9637190133798867e-05,-2.7323959511704743e-04,                      3,+3.0895205688476562e+02,
+2.7166668083518744e+01,                   1631,                      1,                      9,                      1,                    0x2,+4.5209112548828125e+02,+2.1722612380981445e+00,+4.2226126790046692e-01,+1.3338883873075247e-03,+5.9386602515587583e-05,-2.8698844835162163e-04,                      3,+3.0919299316406250e+02,
+2.7183334751054645e+01,                   1632,                      1,                      9,                      1,                    0x2,+4.5185015869140625e+02,+2.1726000308990479e+00,+4.2259994149208069e-01,+1.3229211326688528e-03,+5.9135421906830743e-05,-3.0062778387218714e-04,                      3,+3.0943395996093750e+02,
+2.7200001418590546e+01,                   1633,                      1,                      9,                      1,                    0x2,+4.5160922241210938e+02,+2.1729369163513184e+00,+4.2293682694435120e-01,+1.3119538780301809e-03,+5.8883626479655504e-05,-3.1426467467099428e-04,                      3,+3.0967489624023438e+02,
+2.7216668086126447e+01,                   1634,                      1,                      9,                      1,                    0x2,+4.5136828613281250e+02,+2.1732718944549561e+00,+4.2327189445495605e-01,+1.3009866233915091e-03,+5.8632493164623156e-05,-3.2789877150207758e-04,                      3,+3.0991583251953125e+02,
+2.7233334753662348e+01,                   1635,                      1,                      9,                      1,                    0x2,+4.5112738037109375e+02,+2.1736052036285400e+00,+4.2360523343086243e-01,+1.2904962059110403e-03,+5.8381574490340427e-05,-3.4163767122663558e-04,                      3,+3.1015673828125000e+02,
+2.7250001421198249e+01,                   1636,                      1,                      9,                      1,                    0x2,+4.5088644409179688e+02,+2.1739368438720703e+00,+4.2393678426742554e-01,+1.2795289512723684e-03,+5.8127636293647811e-05,-3.5537223448045552e-04,                      3,+3.1039767456054688e+02,
+2.7266668088734150e+01,                   1637,                      1,                      9,                      1,                    0x2,+4.5064553833007812e+02,+2.1742665767669678e+00,+4.2426657676696777e-01,+1.2685616966336966e-03,+5.7877012295648456e-05,-3.6899271071888506e-04,                      3,+3.1063858032226562e+02,
+2.7283334756270051e+01,                   1638,                      1,                      9,                      1,                    0x2,+4.5040460205078125e+02,+2.1745946407318115e+00,+4.2459464073181152e-01,+1.2580712791532278e-03,+5.7625187764642760e-05,-3.8271496305242181e-04,                      3,+3.1087951660156250e+02,
+2.7300001423805952e+01,                   1639,                      1,                      9,                      1,                    0x2,+4.5016369628906250e+02,+2.1749210357666016e+00,+4.2492100596427917e-01,+1.2475808616727591e-03,+5.7370802096556872e-05,-3.9643008494749665e-04,                      3,+3.1112042236328125e+02,
+2.7316668091341853e+01,                   1640,                      1,                      9,                      1,                    0x2,+4.4992279052734375e+02,+2.1752457618713379e+00,+4.2524567246437073e-01,+1.2370904441922903e-03,+5.7119348639389500e-05,-4.1013688314706087e-04,                      3,+3.1136132812500000e+02,
+2.7333334758877754e+01,                   1641,                      1,                      9,                      1,                    0x2,+4.4968188476562500e+02,+2.1755685806274414e+00,+4.2556861042976379e-01,+1.2266000267118216e-03,+5.6868277169996873e-05,-4.2383436812087893e-04,                      3,+3.1160223388671875e+02,
+2.7350001426413655e+01,                   1642,                      1,                      9,                      1,                    0x2,+4.4944100952148438e+02,+2.1758899688720703e+00,+4.2588990926742554e-01,+1.2161096092313528e-03,+5.6614615459693596e-05,-4.3752157944254577e-04,                      3,+3.1184310913085938e+02,
+2.7366668093949556e+01,                   1643,                      1,                      9,                      1,                    0x2,+4.4920010375976562e+02,+2.1762094497680664e+00,+4.2620950937271118e-01,+1.2056191917508841e-03,+5.6360378948738798e-05,-4.5119758578948677e-04,                      3,+3.1208401489257812e+02,
+2.7383334761485457e+01,                   1644,                      1,                      9,                      1,                    0x2,+4.4895922851562500e+02,+2.1765275001525879e+00,+4.2652747035026550e-01,+1.1951287742704153e-03,+5.6107965065166354e-05,-4.6486157225444913e-04,                      3,+3.1232489013671875e+02,
+2.7400001429021358e+01,                   1645,                      1,                      9,                      1,                    0x2,+4.4871832275390625e+02,+2.1768438816070557e+00,+4.2684382200241089e-01,+1.1851151939481497e-03,+5.5853935919003561e-05,-4.7862093197181821e-04,                      3,+3.1256579589843750e+02,
+2.7416668096557260e+01,                   1646,                      1,                      9,                      1,                    0x2,+4.4847744750976562e+02,+2.1771585941314697e+00,+4.2715853452682495e-01,+1.1746247764676809e-03,+5.5599506595171988e-05,-4.9225817201659083e-04,                      3,+3.1280667114257812e+02,
+2.7433334764093161e+01,                   1647,                      1,                      9,                      1,                    0x2,+4.4823657226562500e+02,+2.1774716377258301e+00,+4.2747160792350769e-01,+1.1646111961454153e-03,+5.5345990404020995e-05,-5.0588027806952596e-04,                      3,+3.1304754638671875e+02,
+2.7450001431629062e+01,                   1648,                      1,                      9,                      1,                    0x2,+4.4799569702148438e+02,+2.1777830123901367e+00,+4.2778310179710388e-01,+1.1545976158231497e-03,+5.5090938985813409e-05,-5.1959516713395715e-04,                      3,+3.1328842163085938e+02,
+2.7466668099164963e+01,                   1649,                      1,                      9,                      1,                    0x2,+4.4775485229492188e+02,+2.1780929565429688e+00,+4.2809301614761353e-01,+1.1445840355008841e-03,+5.4836375056765974e-05,-5.3329369984567165e-04,                      3,+3.1352926635742188e+02,
+2.7483334766700864e+01,                   1650,                      1,                      9,                      1,                    0x2,+4.4751397705078125e+02,+2.1784014701843262e+00,+4.2840135097503662e-01,+1.1345704551786184e-03,+5.4583255405304953e-05,-5.4686621297150850e-04,                      3,+3.1377014160156250e+02,
+2.7500001434236765e+01,                   1651,                      1,                      9,                      1,                    0x2,+4.4727313232421875e+02,+2.1787080764770508e+00,+4.2870813608169556e-01,+1.1245568748563528e-03,+5.4327214456861839e-05,-5.6052859872579575e-04,                      3,+3.1401098632812500e+02,
+2.7516668101772666e+01,                   1652,                      1,                      9,                      1,                    0x2,+4.4703225708007812e+02,+2.1790132522583008e+00,+4.2901334166526794e-01,+1.1145432945340872e-03,+5.4072235798230395e-05,-5.7417619973421097e-04,                      3,+3.1425186157226562e+02,
+2.7533334769308567e+01,                   1653,                      1,                      9,                      1,                    0x2,+4.4679141235351562e+02,+2.1793169975280762e+00,+4.2931702733039856e-01,+1.1050065513700247e-03,+5.3816896979697049e-05,-5.8790540788322687e-04,                      3,+3.1449270629882812e+02,
+2.7550001436844468e+01,                   1654,                      1,                      9,                      1,                    0x2,+4.4655056762695312e+02,+2.1796193122863770e+00,+4.2961919307708740e-01,+1.0949929710477591e-03,+5.3561641834676266e-05,-6.0151139041408896e-04,                      3,+3.1473355102539062e+02,
+2.7566668104380369e+01,                   1655,                      1,                      9,                      1,                    0x2,+4.4630972290039062e+02,+2.1799199581146240e+00,+4.2991983890533447e-01,+1.0849793907254934e-03,+5.3305095207178965e-05,-6.1509519582614303e-04,                      3,+3.1497439575195312e+02,
+2.7583334771916270e+01,                   1656,                      1,                      9,                      1,                    0x2,+4.4606887817382812e+02,+2.1802189350128174e+00,+4.3021899461746216e-01,+1.0754426475614309e-03,+5.3050694987177849e-05,-6.2876509036868811e-04,                      3,+3.1521524047851562e+02,
+2.7600001439452171e+01,                   1657,                      1,                      9,                      1,                    0x2,+4.4582803344726562e+02,+2.1805167198181152e+00,+4.3051666021347046e-01,+1.0659059043973684e-03,+5.2792984206462279e-05,-6.4230337738990784e-04,                      3,+3.1545608520507812e+02,
+2.7616668106988072e+01,                   1658,                      1,                      9,                      1,                    0x2,+4.4558721923828125e+02,+2.1808128356933594e+00,+4.3081289529800415e-01,+1.0563691612333059e-03,+5.2533971029333770e-05,-6.5704336157068610e-04,                      3,+3.1569689941406250e+02,
+2.7633334774523973e+01,                   1659,                      1,                      9,                      1,                    0x2,+4.4534637451171875e+02,+2.1811079978942871e+00,+4.3110805749893188e-01,+1.0473092552274466e-03,+5.2279556257417426e-05,-6.7433959338814020e-04,                      3,+3.1593774414062500e+02,
+2.7650001442059875e+01,                   1660,                      1,                      9,                      1,                    0x2,+4.4510556030273438e+02,+2.1814024448394775e+00,+4.3140244483947754e-01,+1.0396798606961966e-03,+5.2022242016391829e-05,-6.9384090602397919e-04,                      3,+3.1617855834960938e+02,
+2.7666668109595776e+01,                   1661,                      1,                      9,                      1,                    0x2,+4.4486474609375000e+02,+2.1816964149475098e+00,+4.3169647455215454e-01,+1.0334809776395559e-03,+5.1764935051323846e-05,-7.1529403794556856e-04,                      3,+3.1641937255859375e+02,
+2.7683334777131677e+01,                   1662,                      1,                      9,                      1,                    0x2,+4.4462393188476562e+02,+2.1819906234741211e+00,+4.3199059367179871e-01,+1.0287126060575247e-03,+5.1507020543795079e-05,-7.3822366539388895e-04,                      3,+3.1666018676757812e+02,
+2.7700001444667578e+01,                   1663,                      1,                      9,                      1,                    0x2,+4.4438311767578125e+02,+2.1822853088378906e+00,+4.3228533864021301e-01,+1.0263284202665091e-03,+5.1249917305540293e-05,-7.6247547985985875e-04,                      3,+3.1690100097656250e+02,
+2.7716668112203479e+01,                   1664,                      1,                      9,                      1,                    0x2,+4.4414230346679688e+02,+2.1825811862945557e+00,+4.3258124589920044e-01,+1.0258515831083059e-03,+5.0989398005185649e-05,-7.8767520608380437e-04,                      3,+3.1714181518554688e+02,
+2.7733334779739380e+01,                   1665,                      1,                      9,                      1,                    0x2,+4.4390148925781250e+02,+2.1828787326812744e+00,+4.3287885189056396e-01,+1.0268052574247122e-03,+5.0732262025121599e-05,-8.1355439033359289e-04,                      3,+3.1738262939453125e+02,
+2.7750001447275281e+01,                   1666,                      1,                      9,                      1,                    0x2,+4.4366067504882812e+02,+2.1831786632537842e+00,+4.3317872285842896e-01,+1.0306199546903372e-03,+5.0476093747420236e-05,-8.3995063323527575e-04,                      3,+3.1762344360351562e+02,
+2.7766668114811182e+01,                   1667,                      1,                      9,                      1,                    0x2,+4.4341989135742188e+02,+2.1834814548492432e+00,+4.3348142504692078e-01,+1.0368188377469778e-03,+5.0216094678035006e-05,-8.6670083692297339e-04,                      3,+3.1786422729492188e+02,
+2.7783334782347083e+01,                   1668,                      1,                      9,                      1,                    0x2,+4.4317907714843750e+02,+2.1837875843048096e+00,+4.3378749489784241e-01,+1.0454019065946341e-03,+4.9958714953390881e-05,-8.9342420687898993e-04,                      3,+3.1810504150390625e+02,
+2.7800001449882984e+01,                   1669,                      1,                      9,                      1,                    0x2,+4.4293829345703125e+02,+2.1840975284576416e+00,+4.3409752845764160e-01,+1.0558923240751028e-03,+4.9700338422553614e-05,-9.2006381601095200e-04,                      3,+3.1834582519531250e+02,
+2.7816668117418885e+01,                   1670,                      1,                      9,                      1,                    0x2,+4.4269750976562500e+02,+2.1844120025634766e+00,+4.3441203236579895e-01,+1.0687669273465872e-03,+4.9442347517469898e-05,-9.4634795095771551e-04,                      3,+3.1858660888671875e+02,
+2.7833334784954786e+01,                   1671,                      1,                      9,                      1,                    0x2,+4.4245669555664062e+02,+2.1847314834594727e+00,+4.3473151326179504e-01,+1.0840257164090872e-03,+4.9182162911165506e-05,-9.7232952248305082e-04,                      3,+3.1882742309570312e+02,
+2.7850001452490687e+01,                   1672,                      1,                      9,                      1,                    0x2,+4.4221591186523438e+02,+2.1850564479827881e+00,+4.3505641818046570e-01,+1.1011918541043997e-03,+4.8922058340394869e-05,-9.9763018079102039e-04,                      3,+3.1906820678710938e+02,
+2.7866668120026588e+01,                   1673,                      1,                      9,                      1,                    0x2,+4.4197512817382812e+02,+2.1853871345520020e+00,+4.3538722395896912e-01,+1.1202653404325247e-03,+4.8664449423085898e-05,-1.0221966076642275e-03,                      3,+3.1930899047851562e+02,
+2.7883334787562490e+01,                   1674,                      1,                      9,                      1,                    0x2,+4.4173437500000000e+02,+2.1857242584228516e+00,+4.3572431802749634e-01,+1.1412461753934622e-03,+4.8403264372609556e-05,-1.0459787445142865e-03,                      3,+3.1954974365234375e+02,
+2.7900001455098391e+01,                   1675,                      1,                      9,                      1,                    0x2,+4.4149359130859375e+02,+2.1860680580139160e+00,+4.3606805801391602e-01,+1.1636575218290091e-03,+4.8144080210477114e-05,-1.0688201291486621e-03,                      3,+3.1979052734375000e+02,
+2.7916668122634292e+01,                   1676,                      1,                      9,                      1,                    0x2,+4.4125280761718750e+02,+2.1864187717437744e+00,+4.3641874194145203e-01,+1.1879762168973684e-03,+4.7884532250463963e-05,-1.0906745446845889e-03,                      3,+3.2003131103515625e+02,
+2.7933334790170193e+01,                   1677,                      1,                      9,                      1,                    0x2,+4.4101205444335938e+02,+2.1867766380310059e+00,+4.3677663803100586e-01,+1.2132485862821341e-03,+4.7624307626392692e-05,-1.1113904183730483e-03,                      3,+3.2027206420898438e+02,
+2.7950001457706094e+01,                   1678,                      1,                      9,                      1,                    0x2,+4.4077127075195312e+02,+2.1871418952941895e+00,+4.3714198470115662e-01,+1.2394746299833059e-03,+4.7365731006721035e-05,-1.1309273540973663e-03,                      3,+3.2051284790039062e+02,
+2.7966668125241995e+01,                   1679,                      1,                      9,                      1,                    0x2,+4.4053051757812500e+02,+2.1875147819519043e+00,+4.3751490116119385e-01,+1.2666543480008841e-03,+4.7104298573685810e-05,-1.1492478661239147e-03,                      3,+3.2075360107421875e+02,
+2.7983334792777896e+01,                   1680,                      1,                      9,                      1,                    0x2,+4.4028979492187500e+02,+2.1878955364227295e+00,+4.3789547681808472e-01,+1.2943109031766653e-03,+4.6842847950756550e-05,-1.1663179611787200e-03,                      3,+3.2099432373046875e+02,
