                simTime,               simFrame,               objectId,               category,                   type,                vismask,                   name,                   dimX,                   dimY,                   dimZ,                   offX,                   offY,                   offZ,                      x,                      y,                      z,                      h,                      p,                      r,                  flags,                   type,                 system,                      x,                      y,                      z,                      h,                      p,                      r,                  flags,                   type,                 system,                      x,                      y,                      z,                      h,                      p,                      r,                  flags,                   type,                 system,               distance,
+2.3000001199543476e+00,                    139,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5385586738622212e+02,-1.8970564805103237e+02,-4.8909964666090724e-03,+2.9321265220642090e+00,-3.8255834951996803e-03,+2.9163892031647265e-04,                    0x3,                      0,                      0,-5.1824865341186523e+00,+1.1009719371795654e+00,+2.0268432796001434e-02,+8.2341823726892471e-03,+9.7150499641429633e-05,-1.6273527871817350e-03,                    0x3,                      0,                      0,-2.2598769664764404e+00,+4.3581366539001465e-01,+8.8030397891998291e-03,-4.9885172396898270e-02,+1.2128962407587096e-04,+2.6653753593564034e-04,                    0x1,                      0,                      0,+6.0434160232543945e+00,
+2.3166667874902487e+00,                    140,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5376917800013831e+02,-1.8968724168963004e+02,-4.8888827854233182e-03,+2.9322502613067627e+00,-3.8239301647990942e-03,+2.6462331879884005e-04,                    0x3,                      0,                      0,-5.2201147079467773e+00,+1.1083655357360840e+00,+2.0406296476721764e-02,+7.4177365750074387e-03,+9.9195771326776594e-05,-1.6209351597353816e-03,                    0x3,                      0,                      0,-2.2581183910369873e+00,+4.3928059935569763e-01,+8.7954327464103699e-03,-4.8986744135618210e-02,+1.2271630112081766e-04,+3.8505761767737567e-04,                    0x1,                      0,                      0,+6.1320381164550781e+00,
+2.3333334550261497e+00,                    141,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5368186183215721e+02,-1.8966871109075589e+02,-4.8867250164119453e-03,+2.9323604106903076e+00,-3.8222426082938910e-03,+2.3779176990501583e-04,                    0x3,                      0,                      0,-5.2577137947082520e+00,+1.1158159971237183e+00,+2.0543783903121948e-02,+6.6180820576846600e-03,+1.0126482811756432e-04,-1.6098929336294532e-03,                    0x3,                      0,                      0,-2.2563400268554688e+00,+4.4274681806564331e-01,+8.7876701727509499e-03,-4.7979269176721573e-02,+1.2414340744726360e-04,+6.6253350814804435e-04,                    0x1,                      0,                      0,+6.2212991714477539e+00,
+2.3500001225620508e+00,                    142,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5359391937158838e+02,-1.8965005530608178e+02,-4.8845221460611767e-03,+2.9324576854705811e+00,-3.8205194287002087e-03,+2.1109223598614335e-04,                    0x3,                      0,                      0,-5.2952833175659180e+00,+1.1233235597610474e+00,+2.0680885761976242e-02,+5.8334181085228920e-03,+1.0338144784327596e-04,-1.6019720351323485e-03,                    0x3,                      0,                      0,-2.2545399665832520e+00,+4.4621920585632324e-01,+8.7797492742538452e-03,-4.7079835087060928e-02,+1.2699718354269862e-04,+4.7525388072244823e-04,                    0x1,                      0,                      0,+6.3111987113952637e+00,
+2.3666667900979519e+00,                    143,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5350535111380944e+02,-1.8963127339587035e+02,-4.8822741743701258e-03,+2.9325420856475830e+00,-3.8187610916793346e-03,+1.8464706954546273e-04,                    0x3,                      0,                      0,-5.3328227996826172e+00,+1.1308876276016235e+00,+2.0817594602704048e-02,+5.0667785108089447e-03,+1.0549806756898761e-04,-1.5867094043642282e-03,                    0x3,                      0,                      0,-2.2527220249176025e+00,+4.4967910647392273e-01,+8.7716700509190559e-03,-4.5998372137546539e-02,+1.2699718354269862e-04,+9.1575778787955642e-04,                    0x1,                      0,                      0,+6.4017367362976074e+00,
+2.3833334576338530e+00,                    144,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5341615756222228e+02,-1.8961236441991102e+02,-4.8799795810684724e-03,+2.9326140880584717e+00,-3.8169664330780506e-03,+1.5840334526728839e-04,                    0x3,                      0,                      0,-5.3703322410583496e+00,+1.1385084390640259e+00,+2.0953901112079620e-02,+4.3163369409739971e-03,+1.0768603533506393e-04,-1.5746235148981214e-03,                    0x3,                      0,                      0,-2.2508840560913086e+00,+4.5313343405723572e-01,+8.7634269148111343e-03,-4.5026492327451706e-02,+1.3127806596457958e-04,+7.2515330975875258e-04,                    0x1,                      0,                      0,+6.4929127693176270e+00,
+2.4000001251697540e+00,                    145,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5332633921866949e+02,-1.8959332744470547e+02,-4.8776388729117430e-03,+2.9326739311218262e+00,-3.8151356857270002e-03,+1.3244102592580020e-04,                    0x3,                      0,                      0,-5.4078111648559570e+00,+1.1461853981018066e+00,+2.1089803427457809e-02,+3.5839136689901352e-03,+1.0985022527165711e-04,-1.5577395679429173e-03,                    0x3,                      0,                      0,-2.2490282058715820e+00,+4.5656979084014893e-01,+8.7550217285752296e-03,-4.3945394456386566e-02,+1.2985139619559050e-04,+1.0130368173122406e-03,                    0x1,                      0,                      0,+6.5847263336181641e+00,
+2.4166667927056551e+00,                    146,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5323589659199612e+02,-1.8957416154127623e+02,-4.8752515431424968e-03,+2.9327216148376465e+00,-3.8132683839648962e-03,+1.0675044177332893e-04,                    0x3,                      0,                      0,-5.4452590942382812e+00,+1.1539181470870972e+00,+2.1225290372967720e-02,+2.8688705060631037e-03,+1.1203818576177582e-04,-1.5414347872138023e-03,                    0x3,                      0,                      0,-2.2471544742584229e+00,+4.5998886227607727e-01,+8.7464535608887672e-03,-4.2902588844299316e-02,+1.3127762940712273e-04,+9.7828684374690056e-04,                    0x1,                      0,                      0,+6.6771774291992188e+00,
+2.4333334602415562e+00,                    147,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5314483022949594e+02,-1.8955486579540994e+02,-4.8713110047300962e-03,+2.9327578544616699e+00,-3.8101861719042063e-03,+8.1366568338125944e-05,                    0x3,                      0,                      0,-5.4826703071594238e+00,+1.1617052555084229e+00,+2.1353732794523239e-02,+2.1717804484069347e-03,+1.8493078823667020e-04,-1.5230324352160096e-03,                    0x3,                      0,                      0,-2.2445702552795410e+00,+4.6323779225349426e-01,+8.7323207408189774e-03,-4.1825402528047562e-02,+4.3735560029745102e-03,+1.1041411198675632e-03,                    0x1,                      0,                      0,+6.7702655792236328e+00,
+2.4500001277774572e+00,                    148,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5305314088090802e+02,-1.8953543934814857e+02,-4.8639518869589803e-03,+2.9327828884124756e+00,-3.8044298999011517e-03,+5.6372122344328091e-05,                    0x3,                      0,                      0,-5.5200257301330566e+00,+1.1695418357849121e+00,+2.1466681733727455e-02,+1.4944679569453001e-03,+3.4536587190814316e-04,-1.4996665995568037e-03,                    0x3,                      0,                      0,-2.2404196262359619e+00,+4.6612182259559631e-01,+8.7059568613767624e-03,-4.0638748556375504e-02,+9.6261044964194298e-03,+1.4019500231370330e-03,                    0x1,                      0,                      0,+6.8639903068542480e+00,
+2.4666667953133583e+00,                    149,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5296082963455541e+02,-1.8951588141641088e+02,-4.8559334788088344e-03,+2.9327967166900635e+00,-3.7981581408530474e-03,+3.1709143513580784e-05,                    0x3,                      0,                      0,-5.5573096275329590e+00,+1.1774243116378784e+00,+2.1576033905148506e-02,+8.3499425090849400e-04,+3.7630656152032316e-04,-1.4797786716371775e-03,                    0x3,                      0,                      0,-2.2359707355499268e+00,+4.6891784667968750e-01,+8.6772758513689041e-03,-3.9568420499563217e-02,+1.8564412603154778e-03,+1.1932755587622523e-03,                    0x1,                      0,                      0,+6.9583506584167480e+00,
+2.4833334628492594e+00,                    150,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5286789771712290e+02,-1.8949619125622127e+02,-4.8471909153979609e-03,+2.9327998161315918e+00,-3.7913201376795769e-03,+7.4129120548604988e-06,                    0x3,                      0,                      0,-5.5945172309875488e+00,+1.1853511333465576e+00,+2.1681420505046844e-02,+1.9390505622141063e-04,+4.1029142448678613e-04,-1.4577738475054502e-03,                    0x3,                      0,                      0,-2.2311949729919434e+00,+4.7161355614662170e-01,+8.6460588499903679e-03,-3.8465350866317749e-02,+2.0390916615724564e-03,+1.3202893314883113e-03,                    0x1,                      0,                      0,+7.0533456802368164e+00,
+2.5000001303851604e+00,                    151,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5277434644972456e+02,-1.8947636815937975e+02,-4.8376517304856582e-03,+2.9327929019927979e+00,-3.7838588468730450e-03,-1.6431091353297234e-05,                    0x3,                      0,                      0,-5.6316428184509277e+00,+1.1933199167251587e+00,+2.1782428026199341e-02,-4.2696529999375343e-04,+4.4767709914594889e-04,-1.4306401135399938e-03,                    0x3,                      0,                      0,-2.2260618209838867e+00,+4.7418844699859619e-01,+8.6120618507266045e-03,-3.7252221256494522e-02,+2.2431402467191219e-03,+1.6280239215120673e-03,                    0x1,                      0,                      0,+7.1489739418029785e+00,
+2.5166667979210615e+00,                    152,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5268017724930476e+02,-1.8945641144943377e+02,-4.8272353497131153e-03,+2.9327757358551025e+00,-3.7757114041596651e-03,-3.9834067138144746e-05,                    0x3,                      0,                      0,-5.6686801910400391e+00,+1.2013287544250488e+00,+2.1878598257899284e-02,-1.0283276205882430e-03,+4.8884417628869414e-04,-1.4041785616427660e-03,                    0x3,                      0,                      0,-2.2205338478088379e+00,+4.7663545608520508e-01,+8.5750147700309753e-03,-3.6081738770008087e-02,+2.4700243957340717e-03,+1.5876929974183440e-03,                    0x1,                      0,                      0,+7.2452344894409180e+00,
+2.5333334654569626e+00,                    153,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5258539164571243e+02,-1.8943632048061886e+02,-4.8158515703306615e-03,+2.9327487945556641e+00,-3.7668072618544102e-03,-6.2859755416866392e-05,                    0x3,                      0,                      0,-5.7056212425231934e+00,+1.2093757390975952e+00,+2.1969415247440338e-02,-1.6122232191264629e-03,+5.3424452198669314e-04,-1.3815411366522312e-03,                    0x3,                      0,                      0,-2.2145674228668213e+00,+4.7895422577857971e-01,+8.5346186533570290e-03,-3.5033732652664185e-02,+2.7240205090492964e-03,+1.3582453830167651e-03,                    0x1,                      0,                      0,+7.3421258926391602e+00,
+2.5500001329928637e+00,                    154,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5248999129497807e+02,-1.8941609465507875e+02,-4.8034000544373619e-03,+2.9327125549316406e+00,-3.7570679560303688e-03,-8.5373001638799906e-05,                    0x3,                      0,                      0,-5.7424597740173340e+00,+1.2174580097198486e+00,+2.2054305300116539e-02,-2.1755737252533436e-03,+5.8435369282960892e-04,-1.3507946860045195e-03,                    0x3,                      0,                      0,-2.2081208229064941e+00,+4.8111426830291748e-01,+8.4905428811907768e-03,-3.3801030367612839e-02,+3.0065500177443027e-03,+1.8447869224473834e-03,                    0x1,                      0,                      0,+7.4396467208862305e+00,
+2.5666668005287647e+00,                    155,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5239397798136403e+02,-1.8939573341664712e+02,-4.7897688087066648e-03,+2.9326672554016113e+00,-3.7464061751961708e-03,-1.0738780838437378e-04,                    0x3,                      0,                      0,-5.7791867256164551e+00,+1.2255728244781494e+00,+2.2132625803351402e-02,-2.7191580738872290e-03,+6.3971878262236714e-04,-1.3208884047344327e-03,                    0x3,                      0,                      0,-2.2011423110961914e+00,+4.8310574889183044e-01,+8.4424214437603951e-03,-3.2615058124065399e-02,+3.3219051547348499e-03,+1.7943767597898841e-03,                    0x1,                      0,                      0,+7.5377950668334961e+00,
+2.5833334680646658e+00,                    156,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5229735363381948e+02,-1.8937523625379686e+02,-4.7748326641108988e-03,+2.9326131343841553e+00,-3.7347234319895506e-03,-1.2892077211290598e-04,                    0x3,                      0,                      0,-5.8157925605773926e+00,+1.2337175607681274e+00,+2.2203657776117325e-02,-3.2438025809824467e-03,+7.0095807313919067e-04,-1.2919779401272535e-03,                    0x3,                      0,                      0,-2.1935734748840332e+00,+4.8491787910461426e-01,+8.3898510783910751e-03,-3.1478669494390488e-02,+3.6743571981787682e-03,+1.7346277600154281e-03,                    0x1,                      0,                      0,+7.6365694999694824e+00,
+2.6000001356005669e+00,                    157,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5220012034942764e+02,-1.8935460270844740e+02,-4.7584512488877797e-03,+2.9325506687164307e+00,-3.7219102960079908e-03,-1.4993821969255805e-04,                    0x3,                      0,                      0,-5.8522677421569824e+00,+1.2418886423110962e+00,+2.2266592830419540e-02,-3.7490569520741701e-03,+7.6878507388755679e-04,-1.2610462727025151e-03,                    0x3,                      0,                      0,-2.1853513717651367e+00,+4.8653107881546021e-01,+8.3323819562792778e-03,-3.0315261334180832e-02,+4.0696198120713234e-03,+1.8558999290689826e-03,                    0x1,                      0,                      0,+7.7359681129455566e+00,
+2.6166668031364679e+00,                    158,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5210228040958020e+02,-1.8933383238111719e+02,-4.7404694952885504e-03,+2.9324800968170166e+00,-3.7078454624861479e-03,-1.7040634702425450e-04,                    0x3,                      0,                      0,-5.8885998725891113e+00,+1.2500827312469482e+00,+2.2320536896586418e-02,-4.2344825342297554e-03,+8.4388942923396826e-04,-1.2280876981094480e-03,                    0x3,                      0,                      0,-2.1764056682586670e+00,+4.8792415857315063e-01,+8.2695260643959045e-03,-2.9125533998012543e-02,+4.5062610879540443e-03,+1.9775144755840302e-03,                    0x1,                      0,                      0,+7.8359885215759277e+00,
+2.6333334706723690e+00,                    159,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5200383628944076e+02,-1.8931292493009744e+02,-4.7207100382175094e-03,+2.9324016571044922e+00,-3.6923901643604040e-03,-1.9034520664718002e-04,                    0x3,                      0,                      0,-5.9247770309448242e+00,+1.2582960128784180e+00,+2.2364465519785881e-02,-4.7009829431772232e-03,+9.2731759650632739e-04,-1.1963318102061749e-03,                    0x3,                      0,                      0,-2.1666543483734131e+00,+4.8908171057701111e-01,+8.2007301971316338e-03,-2.7990022674202919e-02,+5.0056898035109043e-03,+1.9053531577810645e-03,                    0x1,                      0,                      0,+7.9366283416748047e+00,
+2.6500001382082701e+00,                    160,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5190479068960877e+02,-1.8929188008202235e+02,-4.6989772692722044e-03,+2.9323160648345947e+00,-3.6753914318978786e-03,-2.0972306083422154e-04,                    0x3,                      0,                      0,-5.9607844352722168e+00,+1.2665240764617920e+00,+2.2397240623831749e-02,-5.1481695845723152e-03,+1.0199256939813495e-03,-1.1626710183918476e-03,                    0x3,                      0,                      0,-2.1560084819793701e+00,+4.8997884988784790e-01,+8.1253964453935623e-03,-2.6831196621060371e-02,+5.5564856156706810e-03,+2.0196475088596344e-03,                    0x1,                      0,                      0,+8.0378847122192383e+00,
+2.6666668057441711e+00,                    161,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5180514656821302e+02,-1.8927069764034854e+02,-4.6750497353770211e-03,+2.9322230815887451e+00,-3.6566760390996933e-03,-2.2850809909868985e-04,                    0x3,                      0,                      0,-5.9966063499450684e+00,+1.2747625112533569e+00,+2.2417584434151649e-02,-5.5756680667400360e-03,+1.1229265946894884e-03,-1.1271019466221333e-03,                    0x3,                      0,                      0,-2.1443672180175781e+00,+4.9058809876441956e-01,+8.0428570508956909e-03,-2.5649907067418098e-02,+6.1800535768270493e-03,+2.1341443061828613e-03,                    0x1,                      0,                      0,+8.1397552490234375e+00,
+2.6833334732800722e+00,                    162,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5170490715194856e+02,-1.8924937747996685e+02,-4.6486786184928080e-03,+2.9321231842041016e+00,-3.6360493395477533e-03,-2.4677961482666433e-04,                    0x3,                      0,                      0,-6.0322256088256836e+00,+1.2830065488815308e+00,+2.2424044087529182e-02,-5.9858071617782116e-03,+1.2376046506687999e-03,-1.0962912347167730e-03,                    0x3,                      0,                      0,-2.1316142082214355e+00,+4.9089553952217102e-01,+7.9523762688040733e-03,-2.4608343839645386e-02,+6.8806828930974007e-03,+1.8486425979062915e-03,                    0x1,                      0,                      0,+8.2422370910644531e+00,
+2.7000001408159733e+00,                    163,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5160407598140472e+02,-1.8922791957239752e+02,-4.6195831747812242e-03,+2.9320170879364014e+00,-3.6132915411144495e-03,-2.6439773500896990e-04,                    0x3,                      0,                      0,-6.0676221847534180e+00,+1.2912503480911255e+00,+2.2414993494749069e-02,-6.3755810260772705e-03,+1.3654580106958747e-03,-1.0570875601842999e-03,                    0x3,                      0,                      0,-2.1176245212554932e+00,+4.9085196852684021e-01,+7.8531419858336449e-03,-2.3386429995298386e-02,+7.6712011359632015e-03,+2.3522202391177416e-03,                    0x1,                      0,                      0,+8.3453264236450195e+00,
+2.7166668083518744e+00,                    164,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5150265693805366e+02,-1.8920632398385061e+02,-4.5874476940333817e-03,+2.9319045543670654e+00,-3.5881560761481524e-03,-2.8138741618022323e-04,                    0x3,                      0,                      0,-6.1027750968933105e+00,+1.2994878292083740e+00,+2.2388590499758720e-02,-6.7460094578564167e-03,+1.5081277815625072e-03,-1.0193795897066593e-03,                    0x3,                      0,                      0,-2.1022522449493408e+00,+4.9042874574661255e-01,+7.7442629262804985e-03,-2.2225704044103622e-02,+8.5601862519979477e-03,+2.2624779958277941e-03,                    0x1,                      0,                      0,+8.4490194320678711e+00,
+2.7333334758877754e+00,                    165,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5140065428667586e+02,-1.8918459087849905e+02,-4.5519144050360678e-03,+2.9317862987518311e+00,-3.5603630822151899e-03,-2.9783355421386659e-04,                    0x3,                      0,                      0,-6.1376595497131348e+00,+1.3077129125595093e+00,+2.2342748939990997e-02,-7.0995199494063854e-03,+1.6675877850502729e-03,-9.8676839843392372e-04,                    0x3,                      0,                      0,-2.0853307247161865e+00,+4.8960188031196594e-01,+7.6247570104897022e-03,-2.1210627630352974e-02,+9.5675997436046600e-03,+1.9566714763641357e-03,                    0x1,                      0,                      0,+8.5533113479614258e+00,
+2.7500001434236765e+00,                    166,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5129807235306225e+02,-1.8916272046542144e+02,-4.5298785850337968e-03,+2.9316623210906982e+00,-3.5431273281574249e-03,-3.1360075809061527e-04,                    0x3,                      0,                      0,-6.1723136901855469e+00,+1.3159317970275879e+00,+2.2360745817422867e-02,-7.4331904761493206e-03,+1.0341474553570151e-03,-9.4603310571983457e-04,                    0x3,                      0,                      0,-2.0746388435363770e+00,+4.9000656604766846e-01,+7.5511126779019833e-03,-2.0020229741930962e-02,-3.8006417453289032e-02,+2.4441173300147057e-03,                    0x1,                      0,                      0,+8.6581983566284180e+00,
+2.7666668109595776e+00,                    167,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5119491413283640e+02,-1.8914071268837364e+02,-4.5199081412432077e-03,+2.9315330982208252e+00,-3.5353286657482386e-03,-3.2878821366466582e-04,                    0x3,                      0,                      0,-6.2068371772766113e+00,+1.3241643905639648e+00,+2.2436965256929398e-02,-7.7496054582297802e-03,+4.6791581553407013e-04,-9.1124634491279721e-04,                    0x3,                      0,                      0,-2.0695140361785889e+00,+4.9151831865310669e-01,+7.5179082341492176e-03,-1.8984897062182426e-02,-3.3973895013332367e-02,+2.0872056484222412e-03,                    0x1,                      0,                      0,+8.7636775970458984e+00,
+2.7833334784954786e+00,                    168,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5109118129633262e+02,-1.8911856723698392e+02,-4.5098317849622920e-03,+2.9313991069793701e+00,-3.5274471156299114e-03,-3.4332167706452310e-04,                    0x3,                      0,                      0,-6.2412748336791992e+00,+1.3324189186096191e+00,+2.2511824965476990e-02,-8.0472724512219429e-03,+4.7288631321862340e-04,-8.7200826965272427e-04,                    0x3,                      0,                      0,-2.0643579959869385e+00,+4.9293291568756104e-01,+7.4844257906079292e-03,-1.7860017716884613e-02,+2.9822983196936548e-04,+2.3542842827737331e-03,                    0x1,                      0,                      0,+8.8697481155395508e+00,
+2.8000001460313797e+00,                    169,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5098687526717313e+02,-1.8909628376974584e+02,-4.4996216445464038e-03,+2.9312603473663330e+00,-3.5194612573832273e-03,-3.5724372719414532e-04,                    0x3,                      0,                      0,-6.2756271362304688e+00,+1.3406939506530762e+00,+2.2585175931453705e-02,-8.3275064826011658e-03,+4.7916482435539365e-04,-8.3532230928540230e-04,                    0x3,                      0,                      0,-2.0591571331024170e+00,+4.9425318837165833e-01,+7.4505750089883804e-03,-1.6814041882753372e-02,+3.7671063910238445e-04,+2.2011576220393181e-03,                    0x1,                      0,                      0,+8.9764080047607422e+00,
+2.8166668135672808e+00,                    170,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5088199748231872e+02,-1.8907386196720077e+02,-4.4892635307877699e-03,+2.9311170578002930e+00,-3.5113592166453600e-03,-3.7060427712276578e-04,                    0x3,                      0,                      0,-6.3098921775817871e+00,+1.3489881753921509e+00,+2.2656932473182678e-02,-8.5917627438902855e-03,+4.8610923113301396e-04,-8.0163381062448025e-04,                    0x3,                      0,                      0,-2.0539028644561768e+00,+4.9548438191413879e-01,+7.4163121171295643e-03,-1.5855375677347183e-02,+4.1666437755338848e-04,+2.0213099196553230e-03,                    0x1,                      0,                      0,+9.0836553573608398e+00,
+2.8333334811031818e+00,                    171,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,+2.5077654938956704e+02,-1.8905130153933507e+02,-4.4787569369173713e-03,+2.9309697151184082e+00,-3.5031414590775967e-03,-3.8333714473992586e-04,                    0x3,                      0,                      0,-6.3440704345703125e+00,+1.3572996854782104e+00,+2.2727077826857567e-02,-8.8387867435812950e-03,+4.9307744484394789e-04,-7.6397211523726583e-04,                    0x3,                      0,                      0,-2.0485978126525879e+00,+4.9661609530448914e-01,+7.3816385120153427e-03,-1.4821439050137997e-02,+4.1809279355220497e-04,+2.2597014904022217e-03,                    0x1,                      0,                      0,+9.1914901733398438e+00,
