                simTime,               simFrame,               playerId,                 roadId,                 laneId,                  flags,                  roadS,                  roadT,             laneOffset,                 hdgRel,               pitchRel,                rollRel,               roadType,                  pathS,
+8.2833337653428316e+01,                   4971,                      1,                     36,                      1,                    0x2,+4.2702915191650391e+01,+1.8686231374740601e+00,-6.3769221305847168e-03,+8.9046079665422440e-03,+3.5750154405832291e-02,-1.5242785448208451e-03,                      3,+8.1585925292968750e+02,
+8.2850004320964217e+01,                   4972,                      1,                     36,                      1,                    0x2,+4.2585380554199219e+01,+1.8698356151580811e+00,-5.1643964834511280e-03,+9.7536165267229080e-03,+3.5975407809019089e-02,-1.7925366992130876e-03,                      3,+8.1597674560546875e+02,
+8.2866670988500118e+01,                   4973,                      1,                     36,                      1,                    0x2,+4.2467761993408203e+01,+1.8711662292480469e+00,-3.8337742444127798e-03,+1.0644825175404549e-02,+3.6199007183313370e-02,-2.0413100719451904e-03,                      3,+8.1609436035156250e+02,
+8.2883337656036019e+01,                   4974,                      1,                     36,                      1,                    0x2,+4.2350059509277344e+01,+1.8726184368133545e+00,-2.3815217427909374e-03,+1.1572035029530525e-02,+3.6420952528715134e-02,-2.2723926231265068e-03,                      3,+8.1621209716796875e+02,
+8.2900004323571920e+01,                   4975,                      1,                     36,                      1,                    0x2,+4.2232276916503906e+01,+1.8741953372955322e+00,-8.0468686064705253e-04,+1.2529762461781502e-02,+3.6641236394643784e-02,-2.4877812247723341e-03,                      3,+8.1632983398437500e+02,
+8.2916670991107821e+01,                   4976,                      1,                     36,                      1,                    0x2,+4.2114414215087891e+01,+1.8758991956710815e+00,+8.9914182899519801e-04,+1.3512762263417244e-02,+3.6859847605228424e-02,-2.6889501605182886e-03,                      3,+8.1644775390625000e+02,
+8.2933337658643723e+01,                   4977,                      1,                     36,                      1,                    0x2,+4.1996467590332031e+01,+1.8777314424514771e+00,+2.7314438484609127e-03,+1.4528425410389900e-02,+3.7076797336339951e-02,-2.8774212114512920e-03,                      3,+8.1656567382812500e+02,
+8.2950004326179624e+01,                   4978,                      1,                     36,                      1,                    0x2,+4.1878486633300781e+01,+1.8796973228454590e+00,+4.6973056159913540e-03,+1.5566976740956306e-02,+3.7291981279850006e-02,-3.0546141788363457e-03,                      3,+8.1668365478515625e+02,
+8.2966670993715525e+01,                   4979,                      1,                     36,                      1,                    0x2,+4.1760345458984375e+01,+1.8817951679229736e+00,+6.7951702512800694e-03,+1.6590030863881111e-02,+3.7507079541683197e-02,-3.2220096327364445e-03,                      3,+8.1680181884765625e+02,
+8.2983337661251426e+01,                   4980,                      1,                     36,                      1,                    0x2,+4.1642066955566406e+01,+1.8840224742889404e+00,+9.0224351733922958e-03,+1.7594965174794197e-02,+3.7726797163486481e-02,-3.3794669434428215e-03,                      3,+8.1692004394531250e+02,
