                simTime,               simFrame,               playerId,                 roadId,                 laneId,                  flags,                  roadS,                  roadT,             laneOffset,                 hdgRel,               pitchRel,                rollRel,               roadType,                  pathS,
+2.6333334706723690e+01,                   1581,                      1,                      4,                      1,                    0x2,+4.8060726928710938e+02,+2.3369722366333008e+00,+4.6197220683097839e-01,+1.5594084979966283e-03,+7.1233895141631365e-05,+3.3388863812433556e-05,                      3,+2.8696530151367188e+02,
+2.6350001374259591e+01,                   1582,                      1,                      4,                      1,                    0x2,+4.8036590576171875e+02,+2.3373458385467529e+00,+4.6234577894210815e-01,+1.5536864520981908e-03,+7.1005277277436107e-05,+3.3426171285100281e-05,                      3,+2.8720666503906250e+02,
+2.6366668041795492e+01,                   1583,                      1,                      4,                      1,                    0x2,+4.8012457275390625e+02,+2.3377180099487305e+00,+4.6271798014640808e-01,+1.5479644061997533e-03,+7.0775058702565730e-05,+3.3357224310748279e-05,                      3,+2.8744799804687500e+02,
+2.6383334709331393e+01,                   1584,                      1,                      4,                      1,                    0x2,+4.7988323974609375e+02,+2.3380887508392334e+00,+4.6308878064155579e-01,+1.5422423603013158e-03,+7.0544439950026572e-05,+3.3399173844372854e-05,                      3,+2.8768933105468750e+02,
+2.6400001376867294e+01,                   1585,                      1,                      4,                      1,                    0x2,+4.7964193725585938e+02,+2.3384580612182617e+00,+4.6345815062522888e-01,+1.5365203144028783e-03,+7.0312802563421428e-05,+3.3443946449551731e-05,                      3,+2.8793063354492188e+02,
+2.6416668044403195e+01,                   1586,                      1,                      4,                      1,                    0x2,+4.7940063476562500e+02,+2.3388261795043945e+00,+4.6382611989974976e-01,+1.5307982685044408e-03,+7.0081507146824151e-05,+3.3491258363937959e-05,                      3,+2.8817193603515625e+02,
+2.6433334711939096e+01,                   1587,                      1,                      4,                      1,                    0x2,+4.7915933227539062e+02,+2.3391926288604736e+00,+4.6419268846511841e-01,+1.5250762226060033e-03,+6.9850415457040071e-05,+3.3541047741891816e-05,                      3,+2.8841323852539062e+02,
+2.6450001379474998e+01,                   1588,                      1,                      4,                      1,                    0x2,+4.7891806030273438e+02,+2.3395578861236572e+00,+4.6455779671669006e-01,+1.5191157581284642e-03,+6.9617322878912091e-05,+3.3593194530112669e-05,                      3,+2.8865451049804688e+02,
+2.6466668047010899e+01,                   1589,                      1,                      4,                      1,                    0x2,+4.7867678833007812e+02,+2.3399214744567871e+00,+4.6492153406143188e-01,+1.5133937122300267e-03,+6.9386740506161004e-05,+3.3647753298282623e-05,                      3,+2.8889578247070312e+02,
+2.6483334714546800e+01,                   1590,                      1,                      4,                      1,                    0x2,+4.7843554687500000e+02,+2.3402838706970215e+00,+4.6528384089469910e-01,+1.5076716663315892e-03,+6.9153567892499268e-05,+3.3595966669963673e-05,                      3,+2.8913702392578125e+02,
+2.6500001382082701e+01,                   1591,                      1,                      4,                      1,                    0x2,+4.7819430541992188e+02,+2.3406448364257812e+00,+4.6564471721649170e-01,+1.5017112018540502e-03,+6.8919631303288043e-05,+3.3654898288659751e-05,                      3,+2.8937826538085938e+02,
+2.6516668049618602e+01,                   1592,                      1,                      4,                      1,                    0x2,+4.7795306396484375e+02,+2.3410041332244873e+00,+4.6600419282913208e-01,+1.4959891559556127e-03,+6.8684887082781643e-05,+3.3716489269863814e-05,                      3,+2.8961950683593750e+02,
+2.6533334717154503e+01,                   1593,                      1,                      4,                      1,                    0x2,+4.7771182250976562e+02,+2.3413622379302979e+00,+4.6636223793029785e-01,+1.4902671100571752e-03,+6.8449844548013061e-05,+3.3671829442027956e-05,                      3,+2.8986074829101562e+02,
+2.6550001384690404e+01,                   1594,                      1,                      4,                      1,                    0x2,+4.7747061157226562e+02,+2.3417189121246338e+00,+4.6671888232231140e-01,+1.4843066455796361e-03,+6.8215711507946253e-05,+3.3737924240995198e-05,                      3,+2.9010195922851562e+02,
+2.6566668052226305e+01,                   1595,                      1,                      4,                      1,                    0x2,+4.7722943115234375e+02,+2.3420741558074951e+00,+4.6707409620285034e-01,+1.4785845996811986e-03,+6.7979315645061433e-05,+3.3806627470767125e-05,                      3,+2.9034313964843750e+02,
+2.6583334719762206e+01,                   1596,                      1,                      4,                      1,                    0x2,+4.7698825073242188e+02,+2.3424279689788818e+00,+4.6742787957191467e-01,+1.4726241352036595e-03,+6.7743720137514174e-05,+3.3769079891499132e-05,                      3,+2.9058432006835938e+02,
+2.6600001387298107e+01,                   1597,                      1,                      4,                      1,                    0x2,+4.7674707031250000e+02,+2.3427803516387939e+00,+4.6778023242950439e-01,+1.4669020893052220e-03,+6.7507913627196103e-05,+3.3842203265521675e-05,                      3,+2.9082550048828125e+02,
+2.6616668054834008e+01,                   1598,                      1,                      4,                      1,                    0x2,+4.7650588989257812e+02,+2.3431310653686523e+00,+4.6813118457794189e-01,+1.4611800434067845e-03,+6.7271568696014583e-05,+3.3809377782745287e-05,                      3,+2.9106668090820312e+02,
+2.6633334722369909e+01,                   1599,                      1,                      4,                      1,                    0x2,+4.7626473999023438e+02,+2.3434805870056152e+00,+4.6848070621490479e-01,+1.4552195789292455e-03,+6.7033666709903628e-05,+3.3887212339323014e-05,                      3,+2.9130783081054688e+02,
+2.6650001389905810e+01,                   1600,                      1,                      4,                      1,                    0x2,+4.7602359008789062e+02,+2.3438286781311035e+00,+4.6882876753807068e-01,+1.4494975330308080e-03,+6.6798245825339109e-05,+3.3967706258408725e-05,                      3,+2.9154898071289062e+02,
+2.6666668057441711e+01,                   1601,                      1,                      4,                      1,                    0x2,+4.7578247070312500e+02,+2.3441753387451172e+00,+4.6917542815208435e-01,+1.4435370685532689e-03,+6.6558990511111915e-05,+3.3941767469514161e-05,                      3,+2.9179010009765625e+02,
+2.6683334724977612e+01,                   1602,                      1,                      4,                      1,                    0x2,+4.7554135131835938e+02,+2.3445205688476562e+00,+4.6952065825462341e-01,+1.4375766040757298e-03,+6.6321685153525323e-05,+3.4026412322418764e-05,                      3,+2.9203121948242188e+02,
+2.6700001392513514e+01,                   1603,                      1,                      4,                      1,                    0x2,+4.7530023193359375e+02,+2.3448643684387207e+00,+4.6986445784568787e-01,+1.4318545581772923e-03,+6.6081644035875797e-05,+3.4004919143626466e-05,                      3,+2.9227233886718750e+02,
+2.6716668060049415e+01,                   1604,                      1,                      4,                      1,                    0x2,+4.7505914306640625e+02,+2.3452067375183105e+00,+4.7020682692527771e-01,+1.4258940936997533e-03,+6.5842963522300124e-05,+3.3985445043072104e-05,                      3,+2.9251342773437500e+02,
+2.6733334727585316e+01,                   1605,                      1,                      4,                      1,                    0x2,+4.7481805419921875e+02,+2.3455476760864258e+00,+4.7054776549339294e-01,+1.4201720478013158e-03,+6.5605032432358712e-05,+3.4076885640388355e-05,                      3,+2.9275451660156250e+02,
+2.6750001395121217e+01,                   1606,                      1,                      4,                      1,                    0x2,+4.7457696533203125e+02,+2.3458871841430664e+00,+4.7088727355003357e-01,+1.4142115833237767e-03,+6.5364343754481524e-05,+3.4062257327605039e-05,                      3,+2.9299560546875000e+02,
+2.6766668062657118e+01,                   1607,                      1,                      4,                      1,                    0x2,+4.7433590698242188e+02,+2.3462252616882324e+00,+4.7122532129287720e-01,+1.4082511188462377e-03,+6.5125597757287323e-05,+3.4158209018642083e-05,                      3,+2.9323666381835938e+02,
+2.6783334730193019e+01,                   1608,                      1,                      4,                      1,                    0x2,+4.7409484863281250e+02,+2.3465619087219238e+00,+4.7156196832656860e-01,+1.4025290729478002e-03,+6.4884101448114961e-05,+3.4148004488088191e-05,                      3,+2.9347772216796875e+02,
+2.6800001397728920e+01,                   1609,                      1,                      4,                      1,                    0x2,+4.7385382080078125e+02,+2.3468971252441406e+00,+4.7189715504646301e-01,+1.3965686084702611e-03,+6.4643951191101223e-05,+3.4139768104068935e-05,                      3,+2.9371875000000000e+02,
+2.6816668065264821e+01,                   1610,                      1,                      4,                      1,                    0x2,+4.7361276245117188e+02,+2.3472309112548828e+00,+4.7223091125488281e-01,+1.3906081439927220e-03,+6.4402214775327593e-05,+3.4242293622810394e-05,                      3,+2.9395980834960938e+02,
+2.6833334732800722e+01,                   1611,                      1,                      4,                      1,                    0x2,+4.7337176513671875e+02,+2.3475632667541504e+00,+4.7256323695182800e-01,+1.3846476795151830e-03,+6.4159896282944828e-05,+3.4238695661770180e-05,                      3,+2.9420080566406250e+02,
+2.6850001400336623e+01,                   1612,                      1,                      4,                      1,                    0x2,+4.7313073730468750e+02,+2.3478941917419434e+00,+4.7289410233497620e-01,+1.3789256336167455e-03,+6.3919062085915357e-05,+3.4237014915561303e-05,                      3,+2.9444183349609375e+02,
+2.6866668067872524e+01,                   1613,                      1,                      4,                      1,                    0x2,+4.7288973999023438e+02,+2.3482234477996826e+00,+4.7322356700897217e-01,+1.3729651691392064e-03,+6.3676132413093001e-05,+3.4237524232594296e-05,                      3,+2.9468283081054688e+02,
+2.6883334735408425e+01,                   1614,                      1,                      4,                      1,                    0x2,+4.7264874267578125e+02,+2.3485515117645264e+00,+4.7355157136917114e-01,+1.3670047046616673e-03,+6.3433821196667850e-05,+3.4348831832176074e-05,                      3,+2.9492382812500000e+02,
+2.6900001402944326e+01,                   1615,                      1,                      4,                      1,                    0x2,+4.7240777587890625e+02,+2.3488781452178955e+00,+4.7387811541557312e-01,+1.3610442401841283e-03,+6.3189814682118595e-05,+3.4353965020272881e-05,                      3,+2.9516479492187500e+02,
+2.6916668070480227e+01,                   1616,                      1,                      4,                      1,                    0x2,+4.7216680908203125e+02,+2.3492031097412109e+00,+4.7420322895050049e-01,+1.3550837757065892e-03,+6.2947270635049790e-05,+3.4360960853518918e-05,                      3,+2.9540576171875000e+02,
+2.6933334738016129e+01,                   1617,                      1,                      4,                      1,                    0x2,+4.7192584228515625e+02,+2.3495268821716309e+00,+4.7452688217163086e-01,+1.3491233112290502e-03,+6.2701183196622878e-05,+3.4370037610642612e-05,                      3,+2.9564672851562500e+02,
+2.6950001405552030e+01,                   1618,                      1,                      4,                      1,                    0x2,+4.7168487548828125e+02,+2.3498492240905762e+00,+4.7484910488128662e-01,+1.3434012653306127e-03,+6.2457780586555600e-05,+3.4381366276647896e-05,                      3,+2.9588769531250000e+02,
+2.6966668073087931e+01,                   1619,                      1,                      4,                      1,                    0x2,+4.7144393920898438e+02,+2.3501698970794678e+00,+4.7516989707946777e-01,+1.3374408008530736e-03,+6.2213366618379951e-05,+3.4394895919831470e-05,                      3,+2.9612863159179688e+02,
+2.6983334740623832e+01,                   1620,                      1,                      4,                      1,                    0x2,+4.7120303344726562e+02,+2.3504891395568848e+00,+4.7548922896385193e-01,+1.3314803363755345e-03,+6.1968450609128922e-05,+3.4519140172051266e-05,                      3,+2.9636953735351562e+02,
+2.7000001408159733e+01,                   1621,                      1,                      4,                      1,                    0x2,+4.7096209716796875e+02,+2.3508071899414062e+00,+4.7580710053443909e-01,+1.3255198718979955e-03,+6.1724269471596926e-05,+3.4537191822892055e-05,                      3,+2.9661047363281250e+02,
+2.7016668075695634e+01,                   1622,                      1,                      4,                      1,                    0x2,+4.7072119140625000e+02,+2.3511235713958740e+00,+4.7612354159355164e-01,+1.3195594074204564e-03,+6.1477745475713164e-05,+3.4556909668026492e-05,                      3,+2.9685137939453125e+02,
+2.7033334743231535e+01,                   1623,                      1,                      4,                      1,                    0x2,+4.7048031616210938e+02,+2.3514385223388672e+00,+4.7643852233886719e-01,+1.3135989429429173e-03,+6.1234008171595633e-05,+3.4578686609165743e-05,                      3,+2.9709225463867188e+02,
+2.7050001410767436e+01,                   1624,                      1,                      4,                      1,                    0x2,+4.7023941040039062e+02,+2.3517520427703857e+00,+4.7675204277038574e-01,+1.3076384784653783e-03,+6.0985370510024950e-05,+3.4602366213221103e-05,                      3,+2.9733316040039062e+02,
+2.7066668078303337e+01,                   1625,                      1,                      4,                      1,                    0x2,+4.6999853515625000e+02,+2.3520641326904297e+00,+4.7706410288810730e-01,+1.3016780139878392e-03,+6.0739392210962251e-05,+3.4628101275302470e-05,                      3,+2.9757403564453125e+02,
+2.7083334745839238e+01,                   1626,                      1,                      4,                      1,                    0x2,+4.6975769042968750e+02,+2.3523747920989990e+00,+4.7737473249435425e-01,+1.2957175495103002e-03,+6.0493497585412115e-05,+3.4655829949770123e-05,                      3,+2.9781488037109375e+02,
+2.7100001413375139e+01,                   1627,                      1,                      4,                      1,                    0x2,+4.6951681518554688e+02,+2.3526837825775146e+00,+4.7768390178680420e-01,+1.2895186664536595e-03,+6.0246602515690029e-05,+3.4685515856835991e-05,                      3,+2.9805575561523438e+02,
+2.7116668080911040e+01,                   1628,                      1,                      4,                      1,                    0x2,+4.6927597045898438e+02,+2.3529915809631348e+00,+4.7799158096313477e-01,+1.2835582019761205e-03,+5.9998579672537744e-05,+3.4717137168627232e-05,                      3,+2.9829660034179688e+02,
+2.7133334748446941e+01,                   1629,                      1,                      4,                      1,                    0x2,+4.6903512573242188e+02,+2.3532979488372803e+00,+4.7829785943031311e-01,+1.2775977374985814e-03,+5.9751382650574669e-05,+3.4642253012862056e-05,                      3,+2.9853744506835938e+02,
+2.7150001415982842e+01,                   1630,                      1,                      4,                      1,                    0x2,+4.6879431152343750e+02,+2.3536026477813721e+00,+4.7860264778137207e-01,+1.2716372730210423e-03,+5.9503636293811724e-05,+3.4677712392294779e-05,                      3,+2.9877825927734375e+02,
+2.7166668083518744e+01,                   1631,                      1,                      4,                      1,                    0x2,+4.6855349731445312e+02,+2.3539059162139893e+00,+4.7890600562095642e-01,+1.2656768085435033e-03,+5.9256115491734818e-05,+3.4715605579549447e-05,                      3,+2.9901907348632812e+02,
+2.7183334751054645e+01,                   1632,                      1,                      4,                      1,                    0x2,+4.6831268310546875e+02,+2.3542079925537109e+00,+4.7920787334442139e-01,+1.2597163440659642e-03,+5.9007430536439642e-05,+3.4755579690681770e-05,                      3,+2.9925988769531250e+02,
+2.7200001418590546e+01,                   1633,                      1,                      4,                      1,                    0x2,+4.6807189941406250e+02,+2.3545083999633789e+00,+4.7950831055641174e-01,+1.2537558795884252e-03,+5.8758825616678223e-05,+3.4797612897818908e-05,                      3,+2.9950067138671875e+02,
+2.7216668086126447e+01,                   1634,                      1,                      4,                      1,                    0x2,+4.6783111572265625e+02,+2.3548073768615723e+00,+4.7980725765228271e-01,+1.2477954151108861e-03,+5.8509191148914397e-05,+3.4841625165427104e-05,                      3,+2.9974145507812500e+02,
+2.7233334753662348e+01,                   1635,                      1,                      4,                      1,                    0x2,+4.6759033203125000e+02,+2.3551046848297119e+00,+4.8010477423667908e-01,+1.2415965320542455e-03,+5.8258425269741565e-05,+3.4887561923824251e-05,                      3,+2.9998223876953125e+02,
+2.7250001421198249e+01,                   1636,                      1,                      4,                      1,                    0x2,+4.6734957885742188e+02,+2.3554008007049561e+00,+4.8040080070495605e-01,+1.2356360675767064e-03,+5.8010278735309839e-05,+3.4935419535031542e-05,                      3,+3.0022299194335938e+02,
+2.7266668088734150e+01,                   1637,                      1,                      4,                      1,                    0x2,+4.6710879516601562e+02,+2.3556954860687256e+00,+4.8069536685943604e-01,+1.2296756030991673e-03,+5.7760375057114288e-05,+3.4876622521551326e-05,                      3,+3.0046377563476562e+02,
+2.7283334756270051e+01,                   1638,                      1,                      4,                      1,                    0x2,+4.6686807250976562e+02,+2.3559885025024414e+00,+4.8098847270011902e-01,+1.2234767200425267e-03,+5.7510045735398307e-05,+3.4927976230392233e-05,                      3,+3.0070449829101562e+02,
+2.7300001423805952e+01,                   1639,                      1,                      4,                      1,                    0x2,+4.6662731933593750e+02,+2.3562800884246826e+00,+4.8128011822700500e-01,+1.2175162555649877e-03,+5.7260996982222423e-05,+3.4981567296199501e-05,                      3,+3.0094525146484375e+02,
+2.7316668091341853e+01,                   1640,                      1,                      4,                      1,                    0x2,+4.6638659667968750e+02,+2.3565702438354492e+00,+4.8157030344009399e-01,+1.2115557910874486e-03,+5.7008965086424723e-05,+3.4928532841149718e-05,                      3,+3.0118597412109375e+02,
+2.7333334758877754e+01,                   1641,                      1,                      4,                      1,                    0x2,+4.6614587402343750e+02,+2.3568589687347412e+00,+4.8185902833938599e-01,+1.2053569080308080e-03,+5.6758930440992117e-05,+3.4985710954060778e-05,                      3,+3.0142669677734375e+02,
+2.7350001426413655e+01,                   1642,                      1,                      4,                      1,                    0x2,+4.6590515136718750e+02,+2.3571462631225586e+00,+4.8214626312255859e-01,+1.1993964435532689e-03,+5.6508950365241617e-05,+3.5045119147980586e-05,                      3,+3.0166741943359375e+02,
+2.7366668093949556e+01,                   1643,                      1,                      4,                      1,                    0x2,+4.6566445922851562e+02,+2.3574321269989014e+00,+4.8243203759193420e-01,+1.1934359790757298e-03,+5.6254983064718544e-05,+3.4997872717212886e-05,                      3,+3.0190811157226562e+02,
+2.7383334761485457e+01,                   1644,                      1,                      4,                      1,                    0x2,+4.6542376708984375e+02,+2.3577163219451904e+00,+4.8271635174751282e-01,+1.1872370960190892e-03,+5.6005341320997104e-05,+3.5060857044300064e-05,                      3,+3.0214880371093750e+02,
+2.7400001429021358e+01,                   1645,                      1,                      4,                      1,                    0x2,+4.6518310546875000e+02,+2.3579990863800049e+00,+4.8299917578697205e-01,+1.1812766315415502e-03,+5.5751963373040780e-05,+3.5125955037074164e-05,                      3,+3.0238946533203125e+02,
+2.7416668096557260e+01,                   1646,                      1,                      4,                      1,                    0x2,+4.6494241333007812e+02,+2.3582806587219238e+00,+4.8328053951263428e-01,+1.1753161670640111e-03,+5.5499385780422017e-05,+3.5084449336864054e-05,                      3,+3.0263015747070312e+02,
+2.7433334764093161e+01,                   1647,                      1,                      4,                      1,                    0x2,+4.6470175170898438e+02,+2.3585605621337891e+00,+4.8356044292449951e-01,+1.1691172840073705e-03,+5.5248787248274311e-05,+3.5153043427271768e-05,                      3,+3.0287081909179688e+02,
+2.7450001431629062e+01,                   1648,                      1,                      4,                      1,                    0x2,+4.6446112060546875e+02,+2.3588387966156006e+00,+4.8383885622024536e-01,+1.1631568195298314e-03,+5.4995773098198697e-05,+3.5223696613684297e-05,                      3,+3.0311145019531250e+02,
+2.7466668099164963e+01,                   1649,                      1,                      4,                      1,                    0x2,+4.6422045898437500e+02,+2.3591158390045166e+00,+4.8411580920219421e-01,+1.1569579364731908e-03,+5.4742224165238440e-05,+3.5187618777854368e-05,                      3,+3.0335211181640625e+02,
+2.7483334766700864e+01,                   1650,                      1,                      4,                      1,                    0x2,+4.6397982788085938e+02,+2.3593912124633789e+00,+4.8439127206802368e-01,+1.1509974719956517e-03,+5.4490636102855206e-05,+3.5261520679341629e-05,                      3,+3.0359274291992188e+02,
+2.7500001434236765e+01,                   1651,                      1,                      4,                      1,                    0x2,+4.6373919677734375e+02,+2.3596651554107666e+00,+4.8466527462005615e-01,+1.1447985889390111e-03,+5.4236053983913735e-05,+3.5228938941145316e-05,                      3,+3.0383337402343750e+02,
+2.7516668101772666e+01,                   1652,                      1,                      4,                      1,                    0x2,+4.6349859619140625e+02,+2.3599376678466797e+00,+4.8493778705596924e-01,+1.1385997058823705e-03,+5.3983429097570479e-05,+3.5306329664308578e-05,                      3,+3.0407397460937500e+02,
+2.7533334769308567e+01,                   1653,                      1,                      4,                      1,                    0x2,+4.6325796508789062e+02,+2.3602087497711182e+00,+4.8520880937576294e-01,+1.1326392414048314e-03,+5.3730258514406160e-05,+3.5277258575661108e-05,                      3,+3.0431460571289062e+02,
+2.7550001436844468e+01,                   1654,                      1,                      4,                      1,                    0x2,+4.6301736450195312e+02,+2.3604784011840820e+00,+4.8547837138175964e-01,+1.1264403583481908e-03,+5.3475876484299079e-05,+3.5249679058324546e-05,                      3,+3.0455520629882812e+02,
+2.7566668104380369e+01,                   1655,                      1,                      4,                      1,                    0x2,+4.6277679443359375e+02,+2.3607463836669922e+00,+4.8574647307395935e-01,+1.1204798938706517e-03,+5.3221028792904690e-05,+3.5332395782461390e-05,                      3,+3.0479577636718750e+02,
+2.7583334771916270e+01,                   1656,                      1,                      4,                      1,                    0x2,+4.6253619384765625e+02,+2.3610131740570068e+00,+4.8601305484771729e-01,+1.1142810108140111e-03,+5.2968043746659532e-05,+3.5308785300003365e-05,                      3,+3.0503637695312500e+02,
+2.7600001439452171e+01,                   1657,                      1,                      4,                      1,                    0x2,+4.6229562377929688e+02,+2.3612782955169678e+00,+4.8627817630767822e-01,+1.1083205463364720e-03,+5.2712130127474666e-05,+3.5395085433265194e-05,                      3,+3.0527694702148438e+02,
+2.7616668106988072e+01,                   1658,                      1,                      4,                      1,                    0x2,+4.6205508422851562e+02,+2.3615417480468750e+00,+4.8654183745384216e-01,+1.1021216632798314e-03,+5.2457085985224694e-05,+3.5374974686419591e-05,                      3,+3.0551748657226562e+02,
+2.7633334774523973e+01,                   1659,                      1,                      4,                      1,                    0x2,+4.6181451416015625e+02,+2.3618040084838867e+00,+4.8680397868156433e-01,+1.0959227802231908e-03,+5.2202663937350735e-05,+3.5464749089442194e-05,                      3,+3.0575805664062500e+02,
+2.7650001442059875e+01,                   1660,                      1,                      4,                      1,                    0x2,+4.6157397460937500e+02,+2.3620645999908447e+00,+4.8706465959548950e-01,+1.0899623157456517e-03,+5.1947445172118023e-05,+3.5448007110971957e-05,                      3,+3.0599859619140625e+02,
+2.7666668109595776e+01,                   1661,                      1,                      4,                      1,                    0x2,+4.6133343505859375e+02,+2.3623237609863281e+00,+4.8732385039329529e-01,+1.0837634326890111e-03,+5.1690021791728213e-05,+3.5432622098596767e-05,                      3,+3.0623913574218750e+02,
+2.7683334777131677e+01,                   1662,                      1,                      4,                      1,                    0x2,+4.6109289550781250e+02,+2.3625814914703369e+00,+4.8758155107498169e-01,+1.0775645496323705e-03,+5.1435650675557554e-05,+3.5527435102267191e-05,                      3,+3.0647967529296875e+02,
+2.7700001444667578e+01,                   1663,                      1,                      4,                      1,                    0x2,+4.6085238647460938e+02,+2.3628377914428711e+00,+4.8783776164054871e-01,+1.0713656665757298e-03,+5.1178252761019394e-05,+3.5515673516783863e-05,                      3,+3.0672018432617188e+02,
+2.7716668112203479e+01,                   1664,                      1,                      4,                      1,                    0x2,+4.6061187744140625e+02,+2.3630924224853516e+00,+4.8809251189231873e-01,+1.0654052020981908e-03,+5.0923423259519041e-05,+3.5505312553141266e-05,                      3,+3.0696069335937500e+02,
+2.7733334779739380e+01,                   1665,                      1,                      4,                      1,                    0x2,+4.6037136840820312e+02,+2.3633458614349365e+00,+4.8834577202796936e-01,+1.0592063190415502e-03,+5.0667389587033540e-05,+3.5496646887622774e-05,                      3,+3.0720120239257812e+02,
+2.7750001447275281e+01,                   1666,                      1,                      4,                      1,                    0x2,+4.6013088989257812e+02,+2.3635976314544678e+00,+4.8859751224517822e-01,+1.0530074359849095e-03,+5.0410835683578625e-05,+3.5598128306446597e-05,                      3,+3.0744168090820312e+02,
+2.7766668114811182e+01,                   1667,                      1,                      4,                      1,                    0x2,+4.5989038085937500e+02,+2.3638477325439453e+00,+4.8884779214859009e-01,+1.0468085529282689e-03,+5.0153703341493383e-05,+3.5593078791862354e-05,                      3,+3.0768218994140625e+02,
+2.7783334782347083e+01,                   1668,                      1,                      4,                      1,                    0x2,+4.5964990234375000e+02,+2.3640966415405273e+00,+4.8909658193588257e-01,+1.0408480884507298e-03,+4.9895457777893171e-05,+3.5589349863585085e-05,                      3,+3.0792266845703125e+02,
+2.7800001449882984e+01,                   1669,                      1,                      4,                      1,                    0x2,+4.5940945434570312e+02,+2.3643438816070557e+00,+4.8934388160705566e-01,+1.0346492053940892e-03,+4.9637426855042577e-05,+3.5587301681516692e-05,                      3,+3.0816311645507812e+02,
+2.7816668117418885e+01,                   1670,                      1,                      4,                      1,                    0x2,+4.5916897583007812e+02,+2.3645896911621094e+00,+4.8958966135978699e-01,+1.0284503223374486e-03,+4.9378555559087545e-05,+3.5695327824214473e-05,                      3,+3.0840359497070312e+02,
+2.7833334784954786e+01,                   1671,                      1,                      4,                      1,                    0x2,+4.5892852783203125e+02,+2.3648340702056885e+00,+4.8983398079872131e-01,+1.0222514392808080e-03,+4.9121521442430094e-05,+3.5696790291694924e-05,                      3,+3.0864404296875000e+02,
+2.7850001452490687e+01,                   1672,                      1,                      4,                      1,                    0x2,+4.5868807983398438e+02,+2.3650767803192139e+00,+4.9007678031921387e-01,+1.0160525562241673e-03,+4.8863505071494728e-05,+3.5699478758033365e-05,                      3,+3.0888449096679688e+02,
+2.7866668120026588e+01,                   1673,                      1,                      4,                      1,                    0x2,+4.5844766235351562e+02,+2.3653180599212646e+00,+4.9031811952590942e-01,+1.0098536731675267e-03,+4.8605481424601749e-05,+3.5703731555258855e-05,                      3,+3.0912490844726562e+02,
+2.7883334787562490e+01,                   1674,                      1,                      4,                      1,                    0x2,+4.5820721435546875e+02,+2.3655579090118408e+00,+4.9055793881416321e-01,+1.0036547901108861e-03,+4.8348661948693916e-05,+3.5709595977095887e-05,                      3,+3.0936535644531250e+02,
+2.7900001455098391e+01,                   1675,                      1,                      4,                      1,                    0x2,+4.5796679687500000e+02,+2.3657963275909424e+00,+4.9079629778862000e-01,+9.9745590705424547e-04,+4.8090616473928094e-05,+3.5717064747586846e-05,                      3,+3.0960577392578125e+02,
+2.7916668122634292e+01,                   1676,                      1,                      4,                      1,                    0x2,+4.5772637939453125e+02,+2.3660330772399902e+00,+4.9103313684463501e-01,+9.9149544257670641e-04,+4.7828994865994900e-05,+3.5726123314816505e-05,                      3,+3.0984619140625000e+02,
+2.7933334790170193e+01,                   1677,                      1,                      4,                      1,                    0x2,+4.5748599243164062e+02,+2.3662683963775635e+00,+4.9126848578453064e-01,+9.8529655952006578e-04,+4.7571025788784027e-05,+3.5736895370064303e-05,                      3,+3.1008657836914062e+02,
+2.7950001457706094e+01,                   1678,                      1,                      4,                      1,                    0x2,+4.5724557495117188e+02,+2.3665022850036621e+00,+4.9150234460830688e-01,+9.7909767646342516e-04,+4.7312547394540161e-05,+3.5857687180396169e-05,                      3,+3.1032699584960938e+02,
+2.7966668125241995e+01,                   1679,                      1,                      4,                      1,                    0x2,+4.5700518798828125e+02,+2.3667347431182861e+00,+4.9173468351364136e-01,+9.7289879340678453e-04,+4.7053541493369266e-05,+3.5871806176146492e-05,                      3,+3.1056738281250000e+02,
+2.7983334792777896e+01,                   1680,                      1,                      4,                      1,                    0x2,+4.5676483154296875e+02,+2.3669655323028564e+00,+4.9196553230285645e-01,+9.6669991035014391e-04,+4.6793429646641016e-05,+3.5887027479475364e-05,                      3,+3.1080773925781250e+02,
+2.8000001460313797e+01,                   1681,                      1,                      4,                      1,                    0x2,+4.5652444458007812e+02,+2.3671948909759521e+00,+4.9219489097595215e-01,+9.6050102729350328e-04,+4.6533292334061116e-05,+3.5903653042623773e-05,                      3,+3.1104812622070312e+02,
+2.8016668127849698e+01,                   1682,                      1,                      4,                      1,                    0x2,+4.5628408813476562e+02,+2.3674228191375732e+00,+4.9242272973060608e-01,+9.5430214423686266e-04,+4.6275461500044912e-05,+3.5921715607400984e-05,                      3,+3.1128848266601562e+02,
+2.8033334795385599e+01,                   1683,                      1,                      4,                      1,                    0x2,+4.5604373168945312e+02,+2.3676490783691406e+00,+4.9264907836914062e-01,+9.4810326118022203e-04,+4.6012821258045733e-05,+3.5941102396463975e-05,                      3,+3.1152883911132812e+02,
+2.8050001462921500e+01,                   1684,                      1,                      4,                      1,                    0x2,+4.5580337524414062e+02,+2.3678739070892334e+00,+4.9287393689155579e-01,+9.4166595954447985e-04,+4.5752614823868498e-05,+3.5961907997261733e-05,                      3,+3.1176919555664062e+02,
+2.8066668130457401e+01,                   1685,                      1,                      4,                      1,                    0x2,+4.5556301879882812e+02,+2.3680973052978516e+00,+4.9309727549552917e-01,+9.3546707648783922e-04,+4.5492612116504461e-05,+3.5984081478090957e-05,                      3,+3.1200955200195312e+02,
