                simTime,               simFrame,               playerId,              lightMask,               steering,    steeringWheelTorque,                accMask,               accSpeed,           batteryState,            batteryRate,       displayLightMask,              fuelGauge,
+8.8333337940275669e-01,                     54,                      1,                      0,-1.9947353284806013e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+9.0000004693865776e-01,                     55,                      1,                      0,-1.9646340515464544e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+9.1666671447455883e-01,                     56,                      1,                      0,+2.8667753213085234e-04,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+9.3333338201045990e-01,                     57,                      1,                      0,+2.5380479637533426e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+9.5000004954636097e-01,                     58,                      1,                      0,+4.7074989415705204e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+9.6666671708226204e-01,                     59,                      1,                      0,+6.7916419357061386e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+9.8333338461816311e-01,                     60,                      1,                      0,+8.7890131399035454e-03,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.0000000521540642e+00,                     61,                      1,                      0,+1.0700052604079247e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.0166667196899652e+00,                     62,                      1,                      0,+1.2523237615823746e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.0333333872258663e+00,                     63,                      1,                      0,+1.4260238967835903e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.0500000547617674e+00,                     64,                      1,                      0,+1.5910128131508827e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.0666667222976685e+00,                     65,                      1,                      0,+1.7473241314291954e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.0833333898335695e+00,                     66,                      1,                      0,+1.8950534984469414e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.1000000573694706e+00,                     67,                      1,                      0,+2.0341666415333748e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.1166667249053717e+00,                     68,                      1,                      0,+2.1648202091455460e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.1333333924412727e+00,                     69,                      1,                      0,+2.2870413959026337e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.1500000599771738e+00,                     70,                      1,                      0,+2.4009199813008308e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.1666667275130749e+00,                     71,                      1,                      0,+2.5066101923584938e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.1833333950489759e+00,                     72,                      1,                      0,+2.6042005047202110e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.2000000625848770e+00,                     73,                      1,                      0,+2.6937797665596008e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.2166667301207781e+00,                     74,                      1,                      0,+2.7755647897720337e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.2333333976566792e+00,                     75,                      1,                      0,+2.8497088700532913e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.2500000651925802e+00,                     76,                      1,                      0,+2.9163012281060219e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.2666667327284813e+00,                     77,                      1,                      0,+2.9755599796772003e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.2833334002643824e+00,                     78,                      1,                      0,+3.0276406556367874e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.3000000678002834e+00,                     79,                      1,                      0,+3.0727636069059372e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.3166667353361845e+00,                     80,                      1,                      0,+3.1110864132642746e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.3333334028720856e+00,                     81,                      1,                      0,+3.1428329646587372e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.3500000704079866e+00,                     82,                      1,                      0,+3.1680997461080551e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
+1.3666667379438877e+00,                     83,                      1,                      0,+3.1872432678937912e-02,+0.0000000000000000e+00,                      0,                      0,                      0,                      0,                      0,                      0,
