                simTime,               simFrame,               objectId,               category,                   type,                vismask,                   name,                   dimX,                   dimY,                   dimZ,                   offX,                   offY,                   offZ,                      x,                      y,                      z,                      h,                      p,                      r,                  flags,                   type,                 system,                      x,                      y,                      z,                      h,                      p,                      r,                  flags,                   type,                 system,                      x,                      y,                      z,                      h,                      p,                      r,                  flags,                   type,                 system,               distance,
+4.0583335449919105e+01,                   2436,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.0223640926130258e+01,+9.2399739360352342e+01,+7.3324289729937841e-04,+2.4591958522796631e+00,+5.7351816212758422e-04,+5.8586421801010147e-05,                    0x3,                      0,                      0,-3.9710981845855713e+00,+3.2268576622009277e+00,-2.9346104711294174e-03,+1.7127431929111481e-03,-1.8576108850538731e-03,-1.4843520148133393e-05,                    0x3,                      0,                      0,+2.6219421625137329e-01,-2.2436040639877319e-01,+1.9784845062531531e-04,-3.1498490716330707e-04,+5.1421364769339561e-03,-2.4661250063218176e-04,                    0x1,                      0,                      0,+4.6058111572265625e+02,
+4.0600002117455006e+01,                   2437,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.0289790879008578e+01,+9.2453488751047658e+01,+6.9543029673366273e-04,+2.4592244625091553e+00,+5.4394238395616412e-04,+5.8348679885966703e-05,                    0x3,                      0,                      0,-3.9668424129486084e+00,+3.2232127189636230e+00,-2.7802288532257080e-03,+1.7076622461900115e-03,-1.7745454097166657e-03,-1.4264512174122501e-05,                    0x3,                      0,                      0,+2.4841660261154175e-01,-2.1310643851757050e-01,+1.7796890460886061e-04,-3.0485677416436374e-04,+4.9839280545711517e-03,+3.4740478440653533e-05,                    0x1,                      0,                      0,+4.6066635131835938e+02,
+4.0616668784990907e+01,                   2438,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.0355871785644368e+01,+9.2507178934667721e+01,+6.5933352190403302e-04,+2.4592528343200684e+00,+5.1570869982242584e-04,+5.8119032473769039e-05,                    0x3,                      0,                      0,-3.9628114700317383e+00,+3.2197508811950684e+00,-2.6331800036132336e-03,+1.7027106368914247e-03,-1.6940217465162277e-03,-1.3778892935079057e-05,                    0x3,                      0,                      0,+2.3526406288146973e-01,-2.0236326754093170e-01,+1.5997320588212460e-04,-2.9709652881138027e-04,+4.8314193263649940e-03,+2.9137152523617260e-05,                    0x1,                      0,                      0,+4.6075149536132812e+02,
+4.0633335452526808e+01,                   2439,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.0421887298472384e+01,+9.2560812902459247e+01,+6.2489746275505630e-04,+2.4592809677124023e+00,+4.8877397784963250e-04,+5.7816614571493119e-05,                    0x3,                      0,                      0,-3.9589941501617432e+00,+3.2164645195007324e+00,-2.4931917432695627e-03,+1.6955226892605424e-03,-1.6160842496901751e-03,-1.8144986825063825e-05,                    0x3,                      0,                      0,+2.2272416949272156e-01,-1.9210511445999146e-01,+1.4369923155754805e-04,-4.3127682874910533e-04,+4.6762493439018726e-03,-2.6196561520919204e-04,                    0x1,                      0,                      0,+4.6083654785156250e+02,
+4.0650002120062709e+01,                   2440,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.0487840902331158e+01,+9.2614393504681175e+01,+5.9206966970779874e-04,+2.4593091011047363e+00,+4.6309715253300965e-04,+5.7519417168805376e-05,                    0x3,                      0,                      0,-3.9553811550140381e+00,+3.2133452892303467e+00,-2.3600070271641016e-03,+1.6883864300325513e-03,-1.5406083548441529e-03,-1.7831947843660600e-05,                    0x3,                      0,                      0,+2.1077044308185577e-01,-1.8232543766498566e-01,+1.2899786815978587e-04,-4.2817552457563579e-04,+4.5285532251000404e-03,+1.8782337065204047e-05,                    0x1,                      0,                      0,+4.6092150878906250e+02,
+4.0666668787598610e+01,                   2441,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.0553735918517887e+01,+9.2667923458231883e+01,+5.6079192877464686e-04,+2.4593372344970703e+00,+4.3863273458555341e-04,+5.7226214266847819e-05,                    0x3,                      0,                      0,-3.9519624710083008e+00,+3.2103848457336426e+00,-2.2333506494760513e-03,+1.6812711255624890e-03,-1.4678643783554435e-03,-1.7592126823728904e-05,                    0x3,                      0,                      0,+1.9938178360462189e-01,-1.7300674319267273e-01,+1.1572852963581681e-04,-4.2691823909990489e-04,+4.3646385893225670e-03,+1.4389260286407080e-05,                    0x1,                      0,                      0,+4.6100640869140625e+02,
+4.0683335455134511e+01,                   2442,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.0619575508953943e+01,+9.2721405354352285e+01,+5.3101099854049177e-04,+2.4593651294708252e+00,+4.1533910552971065e-04,+5.6896296882769093e-05,                    0x3,                      0,                      0,-3.9487290382385254e+00,+3.2075762748718262e+00,-2.1129702217876911e-03,+1.6729847993701696e-03,-1.3976190239191055e-03,-1.9794972104136832e-05,                    0x3,                      0,                      0,+1.8854263424873352e-01,-1.6412846744060516e-01,+1.0376334103057161e-04,-4.9717957153916359e-04,+4.2147212661802769e-03,-1.3217070954851806e-04,                    0x1,                      0,                      0,+4.6109124755859375e+02,
+4.0700002122670412e+01,                   2443,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.0685362683264430e+01,+9.2774841662331866e+01,+5.0266901339440513e-04,+2.4593927860260010e+00,+3.9317092159762979e-04,+5.6528620916651562e-05,                    0x3,                      0,                      0,-3.9456717967987061e+00,+3.2049124240875244e+00,-1.9986000843346119e-03,+1.6634988132864237e-03,-1.3300892896950245e-03,-2.2060574337956496e-05,                    0x3,                      0,                      0,+1.7823199927806854e-01,-1.5567329525947571e-01,+9.2982481874059886e-05,-5.6915910681709647e-04,+4.0517840534448624e-03,-1.3593613402917981e-04,                    0x1,                      0,                      0,+4.6117599487304688e+02,
+4.0716668790206313e+01,                   2444,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.0751100307090880e+01,+9.2828234732105400e+01,+4.7571083155247267e-04,+2.4594204425811768e+00,+3.7208513822406530e-04,+5.6161668908316642e-05,                    0x3,                      0,                      0,-3.9427824020385742e+00,+3.2023861408233643e+00,-1.8899877322837710e-03,+1.6539483331143856e-03,-1.2651474680751562e-03,-2.2017240553395823e-05,                    0x3,                      0,                      0,+1.6842615604400635e-01,-1.4762927591800690e-01,+8.3276601799298078e-05,-5.7302875211462379e-04,+3.8965090643614531e-03,+2.6000268462667009e-06,                    0x1,                      0,                      0,+4.6126068115234375e+02,
+4.0733335457742214e+01,                   2445,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.0816791107027186e+01,+9.2881586800439592e+01,+4.5008574537440388e-04,+2.4594478607177734e+00,+3.5204205778427422e-04,+5.5794553190935403e-05,                    0x3,                      0,                      0,-3.9400520324707031e+00,+3.1999902725219727e+00,-1.7869020812213421e-03,+1.6443117056041956e-03,-1.2025852920487523e-03,-2.2026953956810758e-05,                    0x3,                      0,                      0,+1.5910668671131134e-01,-1.3998121023178101e-01,+7.4546529504004866e-05,-5.7819759240373969e-04,+3.7537303287535906e-03,-5.8280414805267355e-07,                    0x1,                      0,                      0,+4.6134530639648438e+02,
+4.0750002125278115e+01,                   2446,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.0882437668478516e+01,+9.2934899993464427e+01,+4.2573721947184004e-04,+2.4594750404357910e+00,+3.3299744245596230e-04,+5.5387150496244431e-05,                    0x3,                      0,                      0,-3.9374730587005615e+00,+3.1977190971374512e+00,-1.6890916740521789e-03,+1.6334102256223559e-03,-1.1426762212067842e-03,-2.4444218070129864e-05,                    0x3,                      0,                      0,+1.5025678277015686e-01,-1.3270765542984009e-01,+6.6699125454761088e-05,-6.5408874070271850e-04,+3.5945440176874399e-03,-1.4503583952318877e-04,                    0x1,                      0,                      0,+4.6142987060546875e+02,
+4.0766668792814016e+01,                   2447,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.0948042451232467e+01,+9.2988176333067585e+01,+4.0261011204096545e-04,+2.4595019817352295e+00,+3.1490818946622312e-04,+5.4977976105874404e-05,                    0x3,                      0,                      0,-3.9350378513336182e+00,+3.1955659389495850e+00,-1.5963132027536631e-03,+1.6223820857703686e-03,-1.0853550629690289e-03,-2.4550306989112869e-05,                    0x3,                      0,                      0,+1.4185270667076111e-01,-1.2579666078090668e-01,+5.9649424656527117e-05,-6.6168833291158080e-04,+3.4392692614346743e-03,-6.3653346842329483e-06,                    0x1,                      0,                      0,+4.6151437377929688e+02,
+4.0783335460349917e+01,                   2448,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.1013607788228512e+01,+9.3041417738043947e+01,+3.8065707271008097e-04,+2.4595289230346680e+00,+2.9773724963888526e-04,+5.4566389735555276e-05,                    0x3,                      0,                      0,-3.9327392578125000e+00,+3.1935253143310547e+00,-1.5083571197465062e-03,+1.6112126177176833e-03,-1.0302560403943062e-03,-2.4695245883776806e-05,                    0x3,                      0,                      0,+1.3387724757194519e-01,-1.1923408508300781e-01,+5.3321789891924709e-05,-6.7016802495345473e-04,+3.3059411216527224e-03,-8.6963336798362434e-06,                    0x1,                      0,                      0,+4.6159884643554688e+02,
+4.0800002127885818e+01,                   2449,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.1079135897722793e+01,+9.3094626034026319e+01,+3.5982394151377769e-04,+2.4595556259155273e+00,+2.8144227690063417e-04,+5.4151776566868648e-05,                    0x3,                      0,                      0,-3.9305701255798340e+00,+3.1915912628173828e+00,-1.4249886153265834e-03,+1.5998869203031063e-03,-9.7769882995635271e-04,-2.4876793759176508e-05,                    0x3,                      0,                      0,+1.2631072103977203e-01,-1.1300374567508698e-01,+4.7644967708038166e-05,-6.7954178666695952e-04,+3.1534323934465647e-03,-1.0892871614487376e-05,                    0x1,                      0,                      0,+4.6168325805664062e+02,
+4.0816668795421720e+01,                   2450,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.1144628881312556e+01,+9.3147802956107824e+01,+3.4006469831765538e-04,+2.4595820903778076e+00,+2.6598726981319487e-04,+5.3694508096668869e-05,                    0x3,                      0,                      0,-3.9285235404968262e+00,+3.1897583007812500e+00,-1.3460073387250304e-03,+1.5872373478487134e-03,-9.2730124015361071e-04,-2.7436008167569526e-05,                    0x3,                      0,                      0,+1.1914008110761642e-01,-1.0708736628293991e-01,+4.2555922846077010e-05,-7.5897428905591369e-04,+3.0238551553338766e-03,-1.5355285722762346e-04,                    0x1,                      0,                      0,+4.6176760864257812e+02,
+4.0833335462957621e+01,                   2451,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.1210088726775439e+01,+9.3200950144907665e+01,+3.2132971231804008e-04,+2.4596083164215088e+00,+2.5133337476290762e-04,+5.3233208745950833e-05,                    0x3,                      0,                      0,-3.9265935420989990e+00,+3.1880216598510742e+00,-1.2712008319795132e-03,+1.5744077973067760e-03,-8.7923282990232110e-04,-2.7678070182446390e-05,                    0x3,                      0,                      0,+1.1234359443187714e-01,-1.0147466510534286e-01,+3.7996069295331836e-05,-7.6977297430858016e-04,+2.8841043822467327e-03,-1.4523719983117189e-05,                    0x1,                      0,                      0,+4.6185192871093750e+02,
+4.0850002130493522e+01,                   2452,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.1275517325653723e+01,+9.3254069162965919e+01,+3.0356998615859663e-04,+2.4596343040466309e+00,+2.3744232021272182e-04,+5.2767562010558322e-05,                    0x3,                      0,                      0,-3.9247736930847168e+00,+3.1863760948181152e+00,-1.2003604788333178e-03,+1.5613922150805593e-03,-8.3346391329541802e-04,-2.7938811399508268e-05,                    0x3,                      0,                      0,+1.0590340942144394e-01,-9.6151053905487061e-02,+3.3912092476384714e-05,-7.8093487536534667e-04,+2.7461347635835409e-03,-1.5644473023712635e-05,                    0x1,                      0,                      0,+4.6193621826171875e+02,
+4.0866668798029423e+01,                   2453,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.1340916466924156e+01,+9.3307161489637295e+01,+2.8674377548519928e-04,+2.4596600532531738e+00,+2.2428140800911933e-04,+5.2297240472398698e-05,                    0x3,                      0,                      0,-3.9230582714080811e+00,+3.1848168373107910e+00,-1.1333080474287271e-03,+1.5481841983273625e-03,-7.8965403372421861e-04,-2.8219348678248934e-05,                    0x3,                      0,                      0,+9.9804341793060303e-02,-9.1104082763195038e-02,+3.0256933314376511e-05,-7.9248094698414207e-04,+2.6285925414413214e-03,-1.6832236724440008e-05,                    0x1,                      0,                      0,+4.6202044677734375e+02,
+4.0883335465565324e+01,                   2454,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.1406287842945233e+01,+9.3360228525946610e+01,+2.7080721388352989e-04,+2.4596855640411377e+00,+2.1181636839173734e-04,+5.1821971283061430e-05,                    0x3,                      0,                      0,-3.9214420318603516e+00,+3.1833398342132568e+00,-1.0698584374040365e-03,+1.5347786247730255e-03,-7.4790278449654579e-04,-2.8515951271401718e-05,                    0x3,                      0,                      0,+9.4030417501926422e-02,-8.6320675909519196e-02,+2.6987170713255182e-05,-8.0433435505256057e-04,+2.5050747208297253e-03,-1.7796153770177625e-05,                    0x1,                      0,                      0,+4.6210464477539062e+02,
+4.0900002133101225e+01,                   2455,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.1471633061894238e+01,+9.3413271604707290e+01,+2.5571431287932232e-04,+2.4597110748291016e+00,+2.0001119992230088e-04,+5.1341547077754512e-05,                    0x3,                      0,                      0,-3.9199192523956299e+00,+3.1819403171539307e+00,-1.0098190978169441e-03,+1.5211717691272497e-03,-7.0830975892022252e-04,-2.8825626941397786e-05,                    0x3,                      0,                      0,+8.8564887642860413e-02,-8.1787146627902985e-02,+2.4062845113803633e-05,-8.1641128053888679e-04,+2.3755813017487526e-03,-1.8580538380774669e-05,                    0x1,                      0,                      0,+4.6218881225585938e+02,
+4.0916668800637126e+01,                   2456,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.1536953641445990e+01,+9.3466291985408688e+01,+2.4143172132811081e-04,+2.4597361087799072e+00,+1.8883984012063593e-04,+5.0855800509452820e-05,                    0x3,                      0,                      0,-3.9184849262237549e+00,+3.1806142330169678e+00,-9.5304887508973479e-04,+1.5073617687448859e-03,-6.7028193734586239e-04,-2.9144641302991658e-05,                    0x3,                      0,                      0,+8.3395592868328094e-02,-7.7493563294410706e-02,+2.1449914129334502e-05,-8.2859996473416686e-04,+2.2816690616309643e-03,-1.9140859876642935e-05,                    0x1,                      0,                      0,+4.6227294921875000e+02,
+4.0933335468173027e+01,                   2457,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.1602251012676362e+01,+9.3519290861559810e+01,+2.2791405253045488e-04,+2.4597609043121338e+00,+1.7826676776167005e-04,+5.0325772463111207e-05,                    0x3,                      0,                      0,-3.9171345233917236e+00,+3.1793582439422607e+00,-8.9935999130830169e-04,+1.4921959955245256e-03,-6.3438416691496968e-04,-3.1801726436242461e-05,                    0x3,                      0,                      0,+7.8509658575057983e-02,-7.3421917855739594e-02,+1.9115212126052938e-05,-9.0994633501395583e-04,+2.1538662258535624e-03,-1.5942509344313294e-04,                    0x1,                      0,                      0,+4.6235705566406250e+02,
+4.0950002135708928e+01,                   2458,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.1667526537762200e+01,+9.3572269364668969e+01,+2.1512364787813540e-04,+2.4597856998443604e+00,+1.6826254432089627e-04,+4.9829130148282275e-05,                    0x3,                      0,                      0,-3.9158632755279541e+00,+3.1781678199768066e+00,-8.4859615890309215e-04,+1.4779790071770549e-03,-6.0025363927707076e-04,-2.9798546165693551e-05,                    0x3,                      0,                      0,+7.3886029422283173e-02,-6.9570042192935944e-02,+1.7029944501700811e-05,-8.5301924264058471e-04,+2.0478316582739353e-03,+1.2019080895697698e-04,                    0x1,                      0,                      0,+4.6244113159179688e+02,
+4.0966668803244829e+01,                   2459,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.1732781499406883e+01,+9.3625228563977757e+01,+2.0302715622331512e-04,+2.4598100185394287e+00,+1.5880106366239488e-04,+4.9327107262797654e-05,                    0x3,                      0,                      0,-3.9146671295166016e+00,+3.1770403385162354e+00,-8.0061890184879303e-04,+1.4635643456131220e-03,-5.6768831564113498e-04,-3.0121296731522307e-05,                    0x3,                      0,                      0,+6.9516181945800781e-02,-6.5923519432544708e-02,+1.5168589015956968e-05,-8.6487963562831283e-04,+1.9539194181561470e-03,-1.9365032130735926e-05,                    0x1,                      0,                      0,+4.6252517700195312e+02,
+4.0983335470780730e+01,                   2460,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.1798017112100283e+01,+9.3678169477690332e+01,+1.9158607963448880e-04,+2.4598340988159180e+00,+1.4985223242547363e-04,+4.8780901124700904e-05,                    0x3,                      0,                      0,-3.9135415554046631e+00,+3.1759717464447021e+00,-7.5527018634602427e-04,+1.4478022931143641e-03,-5.3692969959229231e-04,-3.2772404665593058e-05,                    0x3,                      0,                      0,+6.5389737486839294e-02,-6.2466405332088470e-02,+1.3507184121408500e-05,-9.4572309171780944e-04,+1.8455168465152383e-03,-1.5906646149232984e-04,                    0x1,                      0,                      0,+4.6260919189453125e+02,
+4.1000002138316631e+01,                   2461,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.1863234521030265e+01,+9.3731093061710283e+01,+1.8077200787385456e-04,+2.4598579406738281e+00,+1.4139382983557880e-04,+4.8268164391629398e-05,                    0x3,                      0,                      0,-3.9124829769134521e+00,+3.1749591827392578e+00,-7.1243254933506250e-04,+1.4329996192827821e-03,-5.0750433001667261e-04,-3.0764182156417519e-05,                    0x3,                      0,                      0,+6.1489008367061615e-02,-5.9199277311563492e-02,+1.2025392607029062e-05,-8.8816037168726325e-04,+1.7655220581218600e-03,+1.2049334327457473e-04,                    0x1,                      0,                      0,+4.6269317626953125e+02,
+4.1016668805852532e+01,                   2462,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.1928434810156375e+01,+9.3784000224485624e+01,+1.7054878677434272e-04,+2.4598817825317383e+00,+1.3339756696950644e-04,+4.7750349040143192e-05,                    0x3,                      0,                      0,-3.9114873409271240e+00,+3.1739997863769531e+00,-6.7195849260315299e-04,+1.4180141733959317e-03,-4.7977571375668049e-04,-3.1069001124706119e-05,                    0x3,                      0,                      0,+5.7804442942142487e-02,-5.6106928735971451e-02,+1.0703705811465625e-05,-8.9912669500336051e-04,+1.6637168591842055e-03,-1.8289136278326623e-05,                    0x1,                      0,                      0,+4.6277713012695312e+02,
+4.1033335473388433e+01,                   2463,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.1993619003342289e+01,+9.3836891825862622e+01,+1.6088854452973099e-04,+2.4599051475524902e+00,+1.2584164505824447e-04,+4.7227546019712463e-05,                    0x3,                      0,                      0,-3.9105517864227295e+00,+3.1730904579162598e+00,-6.3373381271958351e-04,+1.4028508448973298e-03,-4.5335511094890535e-04,-3.1368217605631799e-05,                    0x3,                      0,                      0,+5.4325856268405914e-02,-5.3181078284978867e-02,+9.5254863481386565e-06,-9.0979965170845389e-04,+1.5852360520511866e-03,-1.7952987036551349e-05,                    0x1,                      0,                      0,+4.6286108398437500e+02,
+4.1050002140924335e+01,                   2464,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.2058788068293552e+01,+9.3889768684414477e+01,+1.5175932357957929e-04,+2.4599282741546631e+00,+1.1870107846334577e-04,+4.6661269152536988e-05,                    0x3,                      0,                      0,-3.9096722602844238e+00,+3.1722288131713867e+00,-5.9762864839285612e-04,+1.3863674830645323e-03,-4.2843428673222661e-04,-3.3976553822867572e-05,                    0x3,                      0,                      0,+5.1045220345258713e-02,-5.0407771021127701e-02,+8.4751554823014885e-06,-9.8900170996785164e-04,+1.4952493365854025e-03,-1.5650015848223120e-04,                    0x1,                      0,                      0,+4.6294500732421875e+02,
+4.1066668808460236e+01,                   2465,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.2123942915446349e+01,+9.3942631566177141e+01,+1.4313793964836600e-04,+2.4599509239196777e+00,+1.1195772094652057e-04,+4.6129156544338912e-05,                    0x3,                      0,                      0,-3.9088459014892578e+00,+3.1714119911193848e+00,-5.6354817934334278e-04,+1.3708726037293673e-03,-4.0460150921717286e-04,-3.1926680094329640e-05,                    0x3,                      0,                      0,+4.7946762293577194e-02,-4.7789137810468674e-02,+7.5395673775346950e-06,-9.2969270190224051e-04,+1.4299665344879031e-03,+1.2299242371227592e-04,                    0x1,                      0,                      0,+4.6302890014648438e+02,
+4.1083335475996137e+01,                   2466,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.2189084406121268e+01,+9.3995481199528498e+01,+1.3499227681242396e-04,+2.4599735736846924e+00,+1.0558645590208471e-04,+4.5592903916258365e-05,                    0x3,                      0,                      0,-3.9080698490142822e+00,+3.1706376075744629e+00,-5.3136277711018920e-04,+1.3552297605201602e-03,-3.8227593176998198e-04,-3.2175281376112252e-05,                    0x3,                      0,                      0,+4.5022364705801010e-02,-4.5311190187931061e-02,+6.7058640524919610e-06,-9.3857053434476256e-04,+1.3395345304161310e-03,-1.4916075997462031e-05,                    0x1,                      0,                      0,+4.6311279296875000e+02,
+4.1100002143532038e+01,                   2467,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.2254213355661960e+01,+9.4048318271528245e+01,+1.2730205674846764e-04,+2.4599959850311279e+00,+9.9571421742439270e-05,+4.5091408537700772e-05,                    0x3,                      0,                      0,-3.9073412418365479e+00,+3.1699032783508301e+00,-5.0098972860723734e-04,+1.3405970530584455e-03,-3.6090199137106538e-04,-3.0089731808402576e-05,                    0x3,                      0,                      0,+4.2260967195034027e-02,-4.2972426861524582e-02,+5.9635895013343543e-06,-8.7796238949522376e-04,+1.2824363075196743e-03,+1.2513296678662300e-04,                    0x1,                      0,                      0,+4.6319665527343750e+02,
+4.1116668811067939e+01,                   2468,                     +1,                      1,                      1,                    0x7,             New Player,+3.9760000705718994e+00,+1.7120000123977661e+00,+1.4559999704360962e+00,+1.2430000305175781e+00,+0.0000000000000000e+00,+0.0000000000000000e+00,-9.2319330528101474e+01,+9.4101143433919020e+01,+1.2003989857260244e-04,+2.4600179195404053e+00,+9.3891205324325711e-05,+4.4547679863171652e-05,                    0x3,                      0,                      0,-3.9066572189331055e+00,+3.1692070960998535e+00,-4.7231887583620846e-04,+1.3246869202703238e-03,-3.4081304329447448e-04,-3.2623731385683641e-05,                    0x3,                      0,                      0,+3.9659835398197174e-02,-4.0755767375230789e-02,+5.3025910347059835e-06,-9.5460790907964110e-04,+1.2053367681801319e-03,-1.5203996736090630e-04,                    0x1,                      0,                      0,+4.6328051757812500e+02,
